 #aa  mm  Ext Proba
   1   5  82   0.256E-20
   1   5  83   0.230E-21
   1   5  84   0.389E-23
   1   5  85   0.465E-18
   1   5  86   0.658E-21
   1   5  87   0.494E-17
   1   5  88   0.540E-16
   1   5  89   0.837E-16
   1   5  91   0.454E-13
   1   5  94   0.839E-14
   1   5  95   0.297E-12
   1   5  96   0.103E-14
   1   5  98   0.528E-10
   1   5  99   0.328E-08
   1   5 100   0.290E-08
   1   5 101   0.257E-08
   1   5 102   0.556E-08
   1   5 103   0.421E-08
   1   5 104   0.429E-08
   1   5 105   0.145E-08
   1   5 106   0.599E-10
   1   5 107   0.178E-11
   1   5 108   0.495E-09
   1   5 109   0.591E-18
   1   5 110   0.524E-09
   1   6  72   0.372E-36
   1   6  73   0.282E-32
   1   6  74   0.171E-32
   1   6  75   0.383E-31
   1   6  76   0.180E-30
   1   6  77   0.333E-28
   1   6  78   0.147E-27
   1   6  79   0.886E-28
   1   6  80   0.117E-26
   1   6  81   0.476E-23
   1   6  82   0.352E-21
   1   6  83   0.423E-23
   1   6  84   0.135E-20
   1   6  85   0.279E-19
   1   6  86   0.188E-19
   1   6  87   0.532E-19
   1   6  88   0.226E-19
   1   6  89   0.173E-17
   1   6  90   0.516E-15
   1   6  91   0.513E-16
   1   6  92   0.540E-17
   1   6  93   0.213E-15
   1   6  94   0.452E-09
   1   6  95   0.339E-11
   1   6  96   0.841E-10
   1   6  97   0.774E-08
   1   6  98   0.411E-08
   1   6  99   0.766E-08
   1   6 100   0.316E-08
   1   6 101   0.111E-09
   1   6 102   0.826E-09
   1   6 103   0.622E-08
   1   6 104   0.114E-08
   1   6 105   0.671E-09
   1   6 106   0.420E-09
   1   6 107   0.328E-10
   1   6 108   0.876E-09
   1   6 109   0.404E-10
   1   6 111   0.644E-14
   1   7  71   0.317E-37
   1   7  72   0.406E-35
   1   7  73   0.303E-34
   1   7  74   0.802E-33
   1   7  75   0.131E-32
   1   7  76   0.840E-31
   1   7  77   0.284E-23
   1   7  78   0.616E-33
   1   7  79   0.481E-28
   1   7  80   0.917E-27
   1   7  81   0.800E-26
   1   7  82   0.884E-24
   1   7  83   0.337E-20
   1   7  84   0.766E-21
   1   7  85   0.552E-19
   1   7  86   0.274E-19
   1   7  87   0.333E-17
   1   7  88   0.124E-16
   1   7  89   0.882E-15
   1   7  90   0.228E-15
   1   7  91   0.222E-14
   1   7  92   0.169E-14
   1   7  93   0.876E-13
   1   7  94   0.291E-09
   1   7  95   0.559E-09
   1   7  96   0.251E-09
   1   7  97   0.928E-08
   1   7  98   0.933E-08
   1   7  99   0.469E-08
   1   7 100   0.454E-08
   1   7 101   0.822E-08
   1   7 102   0.609E-08
   1   7 103   0.345E-09
   1   7 104   0.446E-08
   1   7 105   0.447E-08
   1   7 106   0.231E-08
   1   7 107   0.150E-08
   1   7 108   0.117E-08
   1   7 109   0.108E-08
   1   7 110   0.223E-09
   1   8  70   0.317E-37
   1   8  71   0.778E-37
   1   8  72   0.282E-36
   1   8  73   0.156E-34
   1   8  74   0.696E-32
   1   8  75   0.421E-32
   1   8  76   0.965E-29
   1   8  77   0.680E-28
   1   8  78   0.428E-26
   1   8  79   0.758E-26
   1   8  80   0.460E-25
   1   8  81   0.157E-25
   1   8  82   0.126E-24
   1   8  83   0.191E-22
   1   8  84   0.166E-20
   1   8  85   0.224E-23
   1   8  86   0.750E-18
   1   8  87   0.239E-19
   1   8  88   0.183E-13
   1   8  89   0.203E-14
   1   8  90   0.807E-13
   1   8  91   0.656E-14
   1   8  92   0.690E-16
   1   8  93   0.169E-12
   1   8  94   0.168E-11
   1   8  95   0.102E-08
   1   8  96   0.658E-10
   1   8  97   0.388E-08
   1   8  98   0.133E-08
   1   8  99   0.183E-08
   1   8 100   0.264E-08
   1   8 101   0.579E-08
   1   8 102   0.879E-08
   1   8 103   0.978E-09
   1   8 104   0.133E-07
   1   8 105   0.174E-08
   1   8 106   0.267E-08
   1   8 107   0.184E-08
   1   8 108   0.222E-08
   1   8 109   0.172E-09
   1   8 110   0.159E-09
   1   8 111   0.816E-18
   1   9  69   0.127E-37
   1   9  71   0.261E-35
   1   9  72   0.882E-36
   1   9  73   0.301E-33
   1   9  74   0.112E-30
   1   9  75   0.315E-31
   1   9  76   0.638E-30
   1   9  77   0.150E-27
   1   9  78   0.493E-29
   1   9  79   0.859E-26
   1   9  80   0.208E-24
   1   9  81   0.240E-24
   1   9  82   0.944E-24
   1   9  83   0.145E-23
   1   9  84   0.114E-21
   1   9  85   0.199E-21
   1   9  86   0.301E-19
   1   9  87   0.199E-20
   1   9  88   0.494E-17
   1   9  89   0.883E-17
   1   9  90   0.404E-14
   1   9  91   0.173E-14
   1   9  92   0.766E-10
   1   9  93   0.206E-11
   1   9  94   0.114E-08
   1   9  95   0.435E-09
   1   9  96   0.149E-08
   1   9  97   0.259E-08
   1   9  98   0.218E-08
   1   9  99   0.723E-08
   1   9 100   0.557E-08
   1   9 101   0.768E-08
   1   9 102   0.106E-07
   1   9 103   0.583E-08
   1   9 104   0.279E-08
   1   9 105   0.555E-08
   1   9 106   0.363E-08
   1   9 107   0.144E-08
   1   9 108   0.123E-08
   1   9 109   0.100E-08
   1   9 110   0.935E-10
   1   9 111   0.350E-12
   1  10  70   0.169E-37
   1  10  71   0.249E-35
   1  10  72   0.138E-34
   1  10  73   0.182E-34
   1  10  74   0.360E-34
   1  10  75   0.100E-29
   1  10  76   0.597E-31
   1  10  77   0.321E-29
   1  10  78   0.143E-27
   1  10  79   0.114E-27
   1  10  80   0.191E-25
   1  10  81   0.986E-25
   1  10  82   0.752E-24
   1  10  83   0.191E-23
   1  10  84   0.369E-23
   1  10  85   0.505E-22
   1  10  86   0.662E-16
   1  10  87   0.136E-18
   1  10  88   0.267E-14
   1  10  89   0.931E-12
   1  10  90   0.239E-13
   1  10  91   0.142E-13
   1  10  92   0.856E-12
   1  10  93   0.121E-12
   1  10  94   0.880E-11
   1  10  95   0.433E-10
   1  10  96   0.986E-10
   1  10  97   0.552E-08
   1  10  98   0.173E-10
   1  10  99   0.189E-07
   1  10 100   0.433E-08
   1  10 101   0.446E-08
   1  10 102   0.843E-08
   1  10 103   0.407E-08
   1  10 104   0.298E-08
   1  10 105   0.257E-08
   1  10 106   0.175E-08
   1  10 107   0.925E-09
   1  10 108   0.743E-09
   1  10 109   0.289E-09
   1  10 110   0.492E-11
   1  10 111   0.518E-10
   1  11  68   0.146E-36
   1  11  70   0.165E-36
   1  11  71   0.142E-34
   1  11  72   0.158E-34
   1  11  73   0.929E-33
   1  11  74   0.100E-30
   1  11  75   0.104E-30
   1  11  76   0.567E-30
   1  11  77   0.791E-29
   1  11  78   0.732E-27
   1  11  79   0.188E-26
   1  11  80   0.127E-25
   1  11  81   0.321E-25
   1  11  82   0.901E-24
   1  11  83   0.848E-20
   1  11  84   0.981E-21
   1  11  85   0.122E-21
   1  11  86   0.249E-16
   1  11  87   0.721E-16
   1  11  88   0.586E-17
   1  11  89   0.350E-14
   1  11  90   0.365E-15
   1  11  91   0.207E-10
   1  11  92   0.331E-13
   1  11  93   0.398E-10
   1  11  94   0.108E-11
   1  11  95   0.254E-11
   1  11  96   0.608E-10
   1  11  97   0.212E-08
   1  11  98   0.191E-08
   1  11  99   0.103E-07
   1  11 100   0.254E-08
   1  11 101   0.635E-08
   1  11 102   0.410E-08
   1  11 103   0.141E-08
   1  11 104   0.299E-08
   1  11 105   0.421E-08
   1  11 106   0.123E-08
   1  11 107   0.251E-08
   1  11 108   0.111E-08
   1  11 109   0.152E-08
   1  11 110   0.181E-09
   1  11 111   0.248E-09
   1  12  69   0.586E-37
   1  12  70   0.390E-35
   1  12  71   0.335E-35
   1  12  72   0.224E-34
   1  12  73   0.496E-32
   1  12  74   0.219E-31
   1  12  75   0.103E-30
   1  12  76   0.253E-29
   1  12  77   0.419E-28
   1  12  78   0.162E-27
   1  12  79   0.110E-26
   1  12  80   0.184E-20
   1  12  81   0.275E-24
   1  12  82   0.336E-24
   1  12  83   0.879E-18
   1  12  84   0.371E-20
   1  12  85   0.480E-17
   1  12  86   0.435E-21
   1  12  87   0.195E-20
   1  12  88   0.584E-16
   1  12  89   0.120E-14
   1  12  90   0.758E-14
   1  12  91   0.465E-14
   1  12  92   0.416E-11
   1  12  93   0.303E-11
   1  12  94   0.316E-08
   1  12  95   0.296E-12
   1  12  96   0.266E-08
   1  12  97   0.269E-08
   1  12  98   0.247E-11
   1  12  99   0.377E-08
   1  12 100   0.418E-08
   1  12 101   0.521E-08
   1  12 102   0.553E-08
   1  12 103   0.945E-09
   1  12 104   0.347E-08
   1  12 105   0.685E-09
   1  12 106   0.441E-08
   1  12 107   0.422E-08
   1  12 108   0.237E-08
   1  12 109   0.223E-09
   1  12 110   0.283E-09
   1  12 111   0.198E-09
   1  13  67   0.606E-37
   1  13  69   0.464E-34
   1  13  70   0.130E-34
   1  13  71   0.766E-35
   1  13  72   0.137E-33
   1  13  73   0.368E-31
   1  13  74   0.307E-32
   1  13  75   0.627E-30
   1  13  76   0.306E-29
   1  13  77   0.615E-29
   1  13  78   0.432E-30
   1  13  79   0.386E-27
   1  13  80   0.162E-26
   1  13  81   0.538E-28
   1  13  82   0.118E-20
   1  13  83   0.662E-17
   1  13  84   0.399E-18
   1  13  85   0.651E-20
   1  13  86   0.110E-22
   1  13  87   0.186E-16
   1  13  88   0.569E-15
   1  13  89   0.485E-12
   1  13  90   0.150E-14
   1  13  91   0.208E-14
   1  13  92   0.193E-09
   1  13  93   0.754E-12
   1  13  94   0.273E-13
   1  13  95   0.330E-09
   1  13  96   0.300E-11
   1  13  97   0.218E-08
   1  13  98   0.681E-08
   1  13  99   0.217E-08
   1  13 100   0.218E-08
   1  13 101   0.545E-08
   1  13 102   0.856E-08
   1  13 103   0.499E-08
   1  13 104   0.602E-08
   1  13 105   0.269E-08
   1  13 106   0.586E-08
   1  13 107   0.308E-08
   1  13 108   0.989E-09
   1  13 109   0.310E-08
   1  13 110   0.115E-08
   1  13 111   0.536E-09
   1  14  65   0.101E-36
   1  14  68   0.159E-36
   1  14  69   0.513E-34
   1  14  70   0.220E-34
   1  14  71   0.417E-34
   1  14  72   0.380E-33
   1  14  73   0.298E-32
   1  14  74   0.463E-30
   1  14  75   0.127E-29
   1  14  76   0.183E-28
   1  14  77   0.771E-29
   1  14  78   0.619E-27
   1  14  79   0.253E-25
   1  14  80   0.134E-25
   1  14  81   0.160E-25
   1  14  82   0.523E-23
   1  14  83   0.318E-22
   1  14  84   0.121E-18
   1  14  85   0.239E-18
   1  14  86   0.185E-16
   1  14  87   0.840E-17
   1  14  88   0.130E-16
   1  14  89   0.614E-16
   1  14  90   0.422E-14
   1  14  91   0.805E-14
   1  14  92   0.448E-13
   1  14  93   0.708E-12
   1  14  94   0.613E-10
   1  14  95   0.681E-09
   1  14  96   0.137E-11
   1  14  97   0.130E-08
   1  14  98   0.157E-08
   1  14  99   0.505E-08
   1  14 100   0.428E-08
   1  14 101   0.441E-09
   1  14 102   0.723E-08
   1  14 103   0.405E-08
   1  14 104   0.141E-08
   1  14 105   0.784E-08
   1  14 106   0.650E-08
   1  14 107   0.148E-08
   1  14 108   0.112E-08
   1  14 109   0.162E-08
   1  14 110   0.198E-08
   1  14 111   0.729E-09
   1  15  66   0.117E-36
   1  15  68   0.110E-35
   1  15  69   0.142E-34
   1  15  70   0.206E-34
   1  15  71   0.175E-32
   1  15  72   0.613E-32
   1  15  73   0.392E-31
   1  15  74   0.843E-30
   1  15  75   0.415E-29
   1  15  76   0.241E-28
   1  15  77   0.138E-28
   1  15  78   0.624E-27
   1  15  79   0.110E-26
   1  15  80   0.955E-25
   1  15  81   0.333E-24
   1  15  82   0.189E-22
   1  15  83   0.197E-22
   1  15  84   0.102E-21
   1  15  85   0.408E-21
   1  15  86   0.564E-15
   1  15  87   0.315E-15
   1  15  88   0.925E-15
   1  15  89   0.302E-14
   1  15  90   0.734E-13
   1  15  91   0.357E-13
   1  15  92   0.264E-13
   1  15  93   0.620E-12
   1  15  94   0.241E-08
   1  15  95   0.531E-11
   1  15  96   0.402E-10
   1  15  97   0.235E-09
   1  15  98   0.186E-08
   1  15  99   0.239E-08
   1  15 100   0.295E-08
   1  15 101   0.367E-08
   1  15 102   0.223E-08
   1  15 103   0.284E-08
   1  15 104   0.656E-08
   1  15 105   0.265E-08
   1  15 106   0.393E-08
   1  15 107   0.339E-08
   1  15 108   0.273E-08
   1  15 109   0.307E-08
   1  15 110   0.705E-09
   1  15 111   0.330E-09
   1  16  64   0.189E-37
   1  16  66   0.308E-36
   1  16  67   0.428E-37
   1  16  68   0.352E-33
   1  16  69   0.124E-34
   1  16  70   0.697E-33
   1  16  71   0.127E-31
   1  16  72   0.172E-32
   1  16  73   0.665E-31
   1  16  74   0.173E-30
   1  16  75   0.655E-29
   1  16  76   0.417E-28
   1  16  77   0.131E-27
   1  16  78   0.145E-24
   1  16  79   0.893E-26
   1  16  80   0.402E-24
   1  16  81   0.973E-24
   1  16  82   0.184E-21
   1  16  83   0.286E-20
   1  16  84   0.538E-19
   1  16  85   0.177E-13
   1  16  86   0.432E-19
   1  16  87   0.102E-15
   1  16  88   0.378E-12
   1  16  89   0.116E-17
   1  16  90   0.297E-13
   1  16  91   0.135E-11
   1  16  92   0.801E-12
   1  16  93   0.188E-11
   1  16  94   0.909E-11
   1  16  95   0.179E-10
   1  16  96   0.294E-09
   1  16  97   0.245E-09
   1  16  98   0.422E-09
   1  16  99   0.583E-08
   1  16 100   0.439E-08
   1  16 101   0.986E-08
   1  16 102   0.164E-07
   1  16 103   0.516E-08
   1  16 104   0.374E-08
   1  16 105   0.432E-08
   1  16 106   0.430E-08
   1  16 107   0.377E-08
   1  16 108   0.326E-08
   1  16 109   0.259E-08
   1  16 110   0.137E-08
   1  16 111   0.546E-09
   1  17  63   0.698E-36
   1  17  64   0.370E-37
   1  17  65   0.215E-36
   1  17  66   0.264E-35
   1  17  67   0.221E-34
   1  17  68   0.588E-34
   1  17  69   0.999E-32
   1  17  70   0.281E-29
   1  17  71   0.107E-30
   1  17  72   0.629E-31
   1  17  73   0.977E-30
   1  17  74   0.245E-28
   1  17  75   0.184E-28
   1  17  76   0.628E-28
   1  17  77   0.446E-27
   1  17  78   0.875E-26
   1  17  79   0.521E-26
   1  17  80   0.168E-24
   1  17  81   0.454E-20
   1  17  82   0.306E-23
   1  17  83   0.664E-22
   1  17  84   0.112E-19
   1  17  85   0.173E-16
   1  17  86   0.108E-16
   1  17  87   0.129E-18
   1  17  88   0.154E-15
   1  17  89   0.218E-15
   1  17  90   0.525E-14
   1  17  91   0.584E-13
   1  17  92   0.820E-12
   1  17  93   0.519E-12
   1  17  94   0.261E-11
   1  17  95   0.318E-12
   1  17  96   0.670E-10
   1  17  97   0.297E-10
   1  17  98   0.750E-10
   1  17  99   0.235E-08
   1  17 100   0.532E-08
   1  17 101   0.158E-09
   1  17 102   0.417E-08
   1  17 103   0.659E-08
   1  17 104   0.484E-08
   1  17 105   0.661E-08
   1  17 106   0.746E-08
   1  17 107   0.382E-08
   1  17 108   0.271E-08
   1  17 109   0.398E-08
   1  17 110   0.179E-08
   1  17 111   0.219E-09
   1  18  60   0.363E-37
   1  18  63   0.962E-36
   1  18  64   0.522E-37
   1  18  65   0.103E-36
   1  18  66   0.300E-35
   1  18  67   0.803E-35
   1  18  68   0.306E-33
   1  18  69   0.330E-33
   1  18  70   0.151E-32
   1  18  71   0.279E-31
   1  18  72   0.103E-30
   1  18  73   0.422E-28
   1  18  74   0.372E-29
   1  18  75   0.540E-28
   1  18  76   0.217E-27
   1  18  77   0.349E-27
   1  18  78   0.388E-23
   1  18  79   0.191E-24
   1  18  80   0.475E-24
   1  18  81   0.433E-24
   1  18  82   0.205E-23
   1  18  83   0.139E-21
   1  18  84   0.184E-21
   1  18  85   0.282E-19
   1  18  86   0.449E-16
   1  18  87   0.138E-15
   1  18  88   0.120E-15
   1  18  89   0.291E-16
   1  18  90   0.203E-16
   1  18  91   0.216E-12
   1  18  92   0.414E-13
   1  18  93   0.205E-10
   1  18  94   0.133E-12
   1  18  95   0.199E-09
   1  18  96   0.295E-09
   1  18  97   0.778E-12
   1  18  98   0.638E-08
   1  18  99   0.845E-11
   1  18 100   0.753E-08
   1  18 101   0.169E-08
   1  18 102   0.326E-08
   1  18 103   0.529E-08
   1  18 104   0.243E-08
   1  18 105   0.603E-08
   1  18 106   0.513E-08
   1  18 107   0.605E-08
   1  18 108   0.376E-08
   1  18 109   0.724E-08
   1  18 110   0.226E-08
   1  18 111   0.823E-09
   1  19  59   0.296E-36
   1  19  60   0.132E-35
   1  19  61   0.661E-36
   1  19  62   0.235E-35
   1  19  63   0.240E-36
   1  19  64   0.382E-34
   1  19  65   0.127E-34
   1  19  66   0.174E-34
   1  19  67   0.240E-32
   1  19  68   0.324E-31
   1  19  69   0.137E-31
   1  19  70   0.573E-31
   1  19  71   0.551E-30
   1  19  72   0.413E-29
   1  19  73   0.193E-28
   1  19  74   0.334E-28
   1  19  75   0.995E-28
   1  19  76   0.309E-26
   1  19  77   0.808E-26
   1  19  78   0.342E-26
   1  19  79   0.112E-24
   1  19  80   0.297E-23
   1  19  81   0.552E-23
   1  19  82   0.192E-22
   1  19  83   0.320E-21
   1  19  84   0.393E-18
   1  19  85   0.108E-12
   1  19  86   0.161E-12
   1  19  87   0.640E-18
   1  19  88   0.414E-16
   1  19  89   0.537E-14
   1  19  90   0.917E-15
   1  19  91   0.901E-09
   1  19  92   0.451E-14
   1  19  93   0.135E-12
   1  19  94   0.127E-08
   1  19  95   0.506E-13
   1  19  96   0.111E-09
   1  19  97   0.938E-09
   1  19  98   0.162E-08
   1  19  99   0.596E-10
   1  19 100   0.710E-09
   1  19 101   0.551E-09
   1  19 102   0.954E-08
   1  19 103   0.806E-08
   1  19 104   0.326E-08
   1  19 105   0.369E-08
   1  19 106   0.642E-08
   1  19 107   0.168E-09
   1  19 108   0.362E-08
   1  19 109   0.519E-08
   1  19 110   0.444E-08
   1  19 111   0.960E-09
   1  20  46   0.133E-37
   1  20  50   0.191E-37
   1  20  55   0.148E-35
   1  20  57   0.154E-37
   1  20  59   0.119E-37
   1  20  60   0.367E-35
   1  20  61   0.106E-34
   1  20  62   0.364E-34
   1  20  63   0.893E-32
   1  20  64   0.195E-32
   1  20  65   0.355E-32
   1  20  66   0.463E-32
   1  20  67   0.153E-31
   1  20  68   0.709E-32
   1  20  69   0.656E-32
   1  20  70   0.387E-31
   1  20  71   0.424E-29
   1  20  72   0.200E-29
   1  20  73   0.815E-29
   1  20  74   0.635E-27
   1  20  75   0.146E-26
   1  20  76   0.276E-26
   1  20  77   0.143E-25
   1  20  78   0.666E-25
   1  20  79   0.496E-24
   1  20  80   0.189E-23
   1  20  81   0.418E-23
   1  20  82   0.228E-22
   1  20  83   0.117E-21
   1  20  84   0.266E-20
   1  20  85   0.449E-20
   1  20  86   0.359E-19
   1  20  87   0.900E-19
   1  20  88   0.373E-18
   1  20  89   0.459E-16
   1  20  90   0.244E-15
   1  20  91   0.564E-10
   1  20  92   0.108E-12
   1  20  93   0.488E-12
   1  20  94   0.833E-09
   1  20  95   0.468E-13
   1  20  96   0.377E-09
   1  20  97   0.127E-09
   1  20  98   0.283E-11
   1  20  99   0.348E-09
   1  20 100   0.128E-08
   1  20 101   0.428E-08
   1  20 102   0.493E-08
   1  20 103   0.893E-08
   1  20 104   0.405E-08
   1  20 105   0.123E-07
   1  20 106   0.141E-07
   1  20 107   0.626E-08
   1  20 108   0.611E-08
   1  20 109   0.762E-08
   1  20 110   0.246E-08
   1  20 111   0.248E-08
   1  21  49   0.436E-36
   1  21  52   0.343E-37
   1  21  53   0.149E-35
   1  21  54   0.874E-35
   1  21  55   0.678E-33
   1  21  57   0.157E-32
   1  21  60   0.532E-35
   1  21  61   0.834E-34
   1  21  62   0.273E-33
   1  21  63   0.634E-34
   1  21  64   0.300E-31
   1  21  65   0.177E-31
   1  21  66   0.747E-31
   1  21  67   0.214E-30
   1  21  68   0.112E-30
   1  21  69   0.323E-28
   1  21  70   0.193E-28
   1  21  71   0.354E-27
   1  21  72   0.181E-27
   1  21  73   0.345E-27
   1  21  74   0.145E-26
   1  21  75   0.103E-24
   1  21  76   0.875E-26
   1  21  77   0.390E-25
   1  21  78   0.396E-24
   1  21  79   0.189E-23
   1  21  80   0.453E-23
   1  21  81   0.169E-22
   1  21  82   0.410E-21
   1  21  83   0.315E-21
   1  21  84   0.514E-20
   1  21  85   0.493E-20
   1  21  86   0.176E-19
   1  21  87   0.144E-18
   1  21  88   0.269E-18
   1  21  89   0.439E-18
   1  21  90   0.448E-17
   1  21  91   0.867E-17
   1  21  92   0.175E-15
   1  21  93   0.561E-13
   1  21  94   0.128E-11
   1  21  95   0.223E-11
   1  21  96   0.627E-09
   1  21  97   0.195E-08
   1  21  98   0.105E-08
   1  21  99   0.522E-08
   1  21 100   0.938E-09
   1  21 101   0.691E-08
   1  21 102   0.387E-08
   1  21 103   0.861E-08
   1  21 104   0.799E-08
   1  21 105   0.109E-07
   1  21 106   0.529E-08
   1  21 107   0.447E-08
   1  21 108   0.593E-08
   1  21 109   0.324E-08
   1  21 110   0.427E-08
   1  21 111   0.390E-09
   1  22  52   0.649E-37
   1  22  58   0.438E-37
   1  22  59   0.867E-34
   1  22  60   0.158E-34
   1  22  61   0.574E-36
   1  22  62   0.593E-34
   1  22  63   0.988E-34
   1  22  64   0.495E-33
   1  22  65   0.388E-30
   1  22  66   0.162E-30
   1  22  67   0.289E-30
   1  22  68   0.790E-29
   1  22  69   0.250E-28
   1  22  70   0.399E-28
   1  22  71   0.303E-27
   1  22  72   0.781E-27
   1  22  73   0.527E-27
   1  22  74   0.789E-25
   1  22  75   0.392E-25
   1  22  76   0.558E-25
   1  22  77   0.195E-24
   1  22  78   0.201E-24
   1  22  79   0.657E-23
   1  22  80   0.103E-22
   1  22  81   0.139E-21
   1  22  82   0.323E-21
   1  22  83   0.127E-20
   1  22  84   0.188E-20
   1  22  85   0.260E-19
   1  22  86   0.545E-14
   1  22  87   0.263E-18
   1  22  88   0.745E-18
   1  22  89   0.296E-17
   1  22  90   0.240E-16
   1  22  91   0.346E-16
   1  22  92   0.294E-15
   1  22  93   0.584E-13
   1  22  94   0.565E-12
   1  22  95   0.426E-11
   1  22  96   0.458E-11
   1  22  97   0.408E-10
   1  22  98   0.200E-09
   1  22  99   0.328E-09
   1  22 100   0.519E-09
   1  22 101   0.328E-08
   1  22 102   0.594E-08
   1  22 103   0.250E-08
   1  22 104   0.198E-08
   1  22 105   0.135E-08
   1  22 106   0.238E-08
   1  22 107   0.301E-08
   1  22 108   0.354E-08
   1  22 109   0.340E-08
   1  22 110   0.330E-08
   1  22 111   0.152E-08
   1  23  53   0.179E-36
   1  23  54   0.940E-36
   1  23  56   0.583E-35
   1  23  57   0.177E-36
   1  23  58   0.153E-36
   1  23  59   0.112E-32
   1  23  60   0.139E-32
   1  23  61   0.656E-32
   1  23  62   0.580E-34
   1  23  63   0.300E-31
   1  23  64   0.770E-31
   1  23  65   0.260E-30
