 #aa  mm  Ext Proba
   1  10  80   0.536E-24
   1  10  81   0.679E-23
   1  10  82   0.236E-22
   1  10  83   0.851E-23
   1  10  84   0.353E-22
   1  10  85   0.409E-20
   1  10  86   0.158E-19
   1  10  87   0.247E-19
   1  10  88   0.128E-18
   1  10  89   0.334E-18
   1  10  90   0.279E-17
   1  10  91   0.331E-17
   1  10  92   0.996E-17
   1  10  93   0.790E-16
   1  10  94   0.118E-15
   1  10  95   0.942E-16
   1  10  96   0.543E-15
   1  10  97   0.912E-12
   1  10  98   0.217E-13
   1  10  99   0.733E-11
   1  10 100   0.551E-10
   1  10 101   0.100E-10
   1  10 102   0.112E-10
   1  10 103   0.557E-10
   1  10 104   0.534E-10
   1  10 105   0.707E-10
   1  10 106   0.428E-10
   1  10 107   0.900E-10
   1  10 108   0.705E-10
   1  10 109   0.220E-10
   1  10 110   0.749E-10
   1  10 111   0.161E-11
   1  11  19   0.290E-36
   1  11  32   0.227E-36
   1  11  43   0.316E-35
   1  11  44   0.190E-36
   1  11  46   0.414E-36
   1  11  47   0.162E-37
   1  11  48   0.360E-32
   1  11  52   0.168E-34
   1  11  54   0.934E-37
   1  11  55   0.518E-36
   1  11  56   0.128E-35
   1  11  57   0.121E-34
   1  11  58   0.587E-33
   1  11  59   0.167E-34
   1  11  60   0.164E-31
   1  11  61   0.378E-32
   1  11  62   0.608E-31
   1  11  63   0.105E-31
   1  11  64   0.330E-28
   1  11  65   0.366E-31
   1  11  66   0.491E-28
   1  11  67   0.268E-30
   1  11  68   0.233E-29
   1  11  69   0.821E-25
   1  11  70   0.133E-28
   1  11  71   0.184E-28
   1  11  72   0.375E-27
   1  11  73   0.841E-26
   1  11  74   0.379E-27
   1  11  75   0.150E-23
   1  11  76   0.211E-25
   1  11  77   0.234E-25
   1  11  78   0.357E-24
   1  11  79   0.337E-23
   1  11  80   0.211E-23
   1  11  81   0.135E-22
   1  11  82   0.244E-22
   1  11  83   0.102E-21
   1  11  84   0.612E-21
   1  11  85   0.106E-19
   1  11  86   0.106E-19
   1  11  87   0.195E-19
   1  11  88   0.776E-18
   1  11  89   0.184E-18
   1  11  90   0.228E-17
   1  11  91   0.106E-16
   1  11  92   0.171E-16
   1  11  93   0.445E-15
   1  11  94   0.109E-13
   1  11  95   0.272E-15
   1  11  96   0.710E-12
   1  11  97   0.129E-15
   1  11  98   0.164E-11
   1  11  99   0.643E-13
   1  11 100   0.586E-11
   1  11 101   0.188E-11
   1  11 102   0.150E-09
   1  11 103   0.138E-10
   1  11 104   0.185E-09
   1  11 105   0.261E-10
   1  11 106   0.254E-10
   1  11 107   0.999E-10
   1  11 108   0.995E-10
   1  11 109   0.147E-09
   1  11 110   0.131E-09
   1  11 111   0.359E-10
   1  12  19   0.526E-37
   1  12  28   0.679E-37
   1  12  34   0.106E-36
   1  12  35   0.204E-35
   1  12  39   0.292E-35
   1  12  41   0.208E-36
   1  12  42   0.734E-34
   1  12  43   0.325E-36
   1  12  45   0.112E-32
   1  12  46   0.142E-33
   1  12  48   0.426E-36
   1  12  49   0.689E-31
   1  12  50   0.802E-37
   1  12  51   0.696E-31
   1  12  52   0.317E-34
   1  12  53   0.180E-34
   1  12  54   0.740E-35
   1  12  55   0.787E-34
   1  12  56   0.127E-31
   1  12  57   0.348E-30
   1  12  58   0.539E-32
   1  12  59   0.919E-33
   1  12  60   0.431E-34
   1  12  61   0.366E-34
   1  12  62   0.171E-32
   1  12  63   0.162E-32
   1  12  64   0.109E-32
   1  12  65   0.349E-30
   1  12  66   0.486E-30
   1  12  67   0.548E-29
   1  12  68   0.504E-29
   1  12  69   0.341E-27
   1  12  70   0.223E-26
   1  12  71   0.107E-26
   1  12  72   0.521E-27
   1  12  73   0.440E-26
   1  12  74   0.298E-26
   1  12  75   0.168E-23
   1  12  76   0.321E-24
   1  12  77   0.796E-24
   1  12  78   0.488E-24
   1  12  79   0.333E-24
   1  12  80   0.196E-22
   1  12  81   0.183E-22
   1  12  82   0.710E-23
   1  12  83   0.950E-21
   1  12  84   0.463E-21
   1  12  85   0.283E-20
   1  12  86   0.315E-19
   1  12  87   0.387E-19
   1  12  88   0.397E-18
   1  12  89   0.556E-18
   1  12  90   0.226E-15
   1  12  91   0.580E-14
   1  12  92   0.253E-16
   1  12  93   0.173E-16
   1  12  94   0.152E-12
   1  12  95   0.279E-14
   1  12  96   0.277E-12
   1  12  97   0.313E-14
   1  12  98   0.418E-14
   1  12  99   0.912E-12
   1  12 100   0.359E-11
   1  12 101   0.784E-11
   1  12 102   0.470E-11
   1  12 103   0.582E-10
   1  12 104   0.457E-10
   1  12 105   0.202E-10
   1  12 106   0.248E-10
   1  12 107   0.167E-09
   1  12 108   0.429E-10
   1  12 109   0.227E-10
   1  12 110   0.585E-10
   1  12 111   0.292E-10
   1  13  10   0.188E-35
   1  13  27   0.159E-37
   1  13  33   0.362E-35
   1  13  35   0.130E-33
   1  13  37   0.282E-35
   1  13  38   0.245E-36
   1  13  39   0.130E-34
   1  13  40   0.237E-34
   1  13  41   0.267E-34
   1  13  42   0.177E-34
   1  13  43   0.436E-33
   1  13  46   0.125E-37
   1  13  47   0.233E-32
   1  13  48   0.650E-33
   1  13  49   0.113E-36
   1  13  50   0.230E-37
   1  13  51   0.184E-33
   1  13  52   0.395E-33
   1  13  53   0.849E-33
   1  13  54   0.162E-34
   1  13  55   0.112E-31
   1  13  56   0.973E-34
   1  13  57   0.150E-29
   1  13  58   0.157E-31
   1  13  59   0.529E-32
   1  13  60   0.207E-32
   1  13  61   0.919E-31
   1  13  62   0.295E-31
   1  13  63   0.108E-28
   1  13  64   0.768E-30
   1  13  65   0.828E-28
   1  13  66   0.130E-27
   1  13  67   0.687E-27
   1  13  68   0.820E-28
   1  13  69   0.280E-27
   1  13  70   0.161E-26
   1  13  71   0.171E-25
   1  13  72   0.443E-25
   1  13  73   0.112E-25
   1  13  74   0.237E-25
   1  13  75   0.186E-24
   1  13  76   0.251E-24
   1  13  77   0.157E-24
   1  13  78   0.309E-23
   1  13  79   0.223E-21
   1  13  80   0.570E-22
   1  13  81   0.520E-22
   1  13  82   0.418E-23
   1  13  83   0.717E-20
   1  13  84   0.846E-21
   1  13  85   0.623E-20
   1  13  86   0.337E-19
   1  13  87   0.128E-18
   1  13  88   0.871E-20
   1  13  90   0.700E-18
   1  13  91   0.796E-18
   1  13  92   0.313E-14
   1  13  93   0.522E-12
   1  13  94   0.860E-13
   1  13  95   0.136E-13
   1  13  96   0.706E-15
   1  13  97   0.330E-12
   1  13  98   0.862E-14
   1  13  99   0.521E-10
   1  13 100   0.251E-11
   1  13 101   0.313E-11
   1  13 102   0.474E-11
   1  13 103   0.120E-09
   1  13 104   0.233E-11
   1  13 105   0.191E-10
   1  13 106   0.189E-09
   1  13 107   0.286E-10
   1  13 108   0.654E-10
   1  13 109   0.952E-10
   1  13 110   0.117E-10
   1  13 111   0.117E-10
   1  14  17   0.129E-37
   1  14  22   0.408E-35
   1  14  23   0.166E-35
   1  14  24   0.815E-36
   1  14  29   0.149E-33
   1  14  30   0.403E-36
   1  14  32   0.520E-36
   1  14  33   0.602E-34
   1  14  36   0.183E-35
   1  14  40   0.196E-36
   1  14  42   0.122E-35
   1  14  43   0.141E-35
   1  14  44   0.653E-35
   1  14  45   0.556E-34
   1  14  46   0.246E-37
   1  14  47   0.170E-35
   1  14  48   0.308E-30
   1  14  49   0.114E-32
   1  14  50   0.663E-33
   1  14  51   0.111E-30
   1  14  52   0.161E-29
   1  14  53   0.106E-28
   1  14  54   0.348E-33
   1  14  55   0.102E-34
   1  14  56   0.211E-29
   1  14  57   0.876E-34
   1  14  58   0.402E-30
   1  14  59   0.656E-32
   1  14  60   0.495E-30
   1  14  61   0.167E-29
   1  14  62   0.111E-28
   1  14  63   0.232E-30
   1  14  64   0.263E-27
   1  14  65   0.378E-29
   1  14  66   0.393E-27
   1  14  67   0.956E-26
   1  14  68   0.222E-26
   1  14  69   0.228E-26
   1  14  70   0.102E-24
   1  14  71   0.113E-24
   1  14  72   0.827E-24
   1  14  73   0.341E-24
   1  14  74   0.221E-24
   1  14  75   0.500E-23
   1  14  76   0.100E-22
   1  14  77   0.141E-23
   1  14  78   0.531E-23
   1  14  79   0.284E-21
   1  14  80   0.874E-22
   1  14  81   0.749E-22
   1  14  82   0.262E-21
   1  14  83   0.788E-21
   1  14  84   0.271E-20
   1  14  85   0.369E-19
   1  14  86   0.104E-18
   1  14  87   0.158E-18
   1  14  88   0.104E-17
   1  14  89   0.356E-17
   1  14  90   0.101E-16
   1  14  91   0.653E-17
   1  14  92   0.135E-15
   1  14  93   0.299E-15
   1  14  94   0.299E-15
   1  14  95   0.457E-13
   1  14  96   0.870E-13
   1  14  97   0.538E-12
   1  14  98   0.364E-12
   1  14  99   0.236E-12
   1  14 100   0.423E-11
   1  14 101   0.282E-11
   1  14 102   0.735E-11
   1  14 103   0.395E-10
   1  14 104   0.364E-10
   1  14 105   0.960E-10
   1  14 106   0.107E-09
   1  14 107   0.422E-10
   1  14 108   0.900E-10
   1  14 109   0.123E-09
   1  14 110   0.788E-10
   1  14 111   0.216E-10
   1  15  23   0.464E-36
   1  15  25   0.166E-34
   1  15  26   0.292E-31
   1  15  27   0.168E-35
   1  15  28   0.124E-33
   1  15  31   0.857E-34
   1  15  32   0.932E-34
   1  15  33   0.493E-36
   1  15  34   0.109E-35
   1  15  35   0.875E-29
   1  15  36   0.165E-32
   1  15  37   0.388E-33
   1  15  38   0.275E-31
   1  15  39   0.480E-33
   1  15  40   0.226E-29
   1  15  41   0.869E-33
   1  15  42   0.988E-33
   1  15  43   0.282E-35
   1  15  44   0.227E-35
   1  15  45   0.129E-33
   1  15  46   0.650E-34
   1  15  47   0.406E-30
   1  15  48   0.500E-29
   1  15  49   0.177E-37
   1  15  50   0.350E-30
   1  15  51   0.874E-28
   1  15  52   0.765E-31
   1  15  53   0.849E-30
   1  15  54   0.845E-36
   1  15  55   0.565E-29
   1  15  56   0.464E-32
   1  15  57   0.465E-33
   1  15  58   0.310E-31
   1  15  59   0.300E-29
   1  15  60   0.150E-26
   1  15  61   0.165E-27
   1  15  62   0.496E-28
   1  15  63   0.133E-27
   1  15  64   0.892E-27
   1  15  65   0.209E-28
   1  15  66   0.445E-25
   1  15  67   0.228E-26
   1  15  68   0.138E-23
   1  15  69   0.171E-27
   1  15  70   0.552E-25
   1  15  71   0.541E-25
   1  15  72   0.233E-24
   1  15  73   0.108E-23
   1  15  74   0.485E-23
   1  15  75   0.441E-24
   1  15  76   0.108E-22
   1  15  77   0.178E-23
   1  15  78   0.193E-22
   1  15  79   0.351E-22
   1  15  80   0.121E-21
   1  15  81   0.625E-21
   1  15  82   0.334E-20
   1  15  83   0.987E-20
   1  15  84   0.268E-19
   1  15  85   0.163E-18
   1  15  86   0.133E-18
   1  15  87   0.316E-18
   1  15  88   0.504E-18
   1  15  89   0.179E-17
   1  15  90   0.285E-17
   1  15  91   0.347E-16
   1  15  92   0.124E-15
   1  15  93   0.322E-15
   1  15  94   0.565E-15
   1  15  95   0.214E-14
   1  15  96   0.863E-13
   1  15  97   0.573E-11
   1  15  98   0.344E-11
   1  15  99   0.113E-11
   1  15 100   0.651E-11
   1  15 101   0.319E-10
   1  15 102   0.118E-10
   1  15 103   0.806E-11
   1  15 104   0.336E-10
   1  15 105   0.856E-10
   1  15 106   0.110E-09
   1  15 107   0.110E-09
   1  15 108   0.172E-09
   1  15 109   0.199E-09
   1  15 110   0.519E-10
   1  15 111   0.300E-11
   1  16  22   0.147E-36
   1  16  23   0.117E-36
   1  16  25   0.534E-37
   1  16  27   0.612E-33
   1  16  28   0.382E-36
   1  16  30   0.152E-35
   1  16  31   0.182E-35
   1  16  34   0.672E-31
   1  16  35   0.621E-30
   1  16  36   0.136E-33
   1  16  37   0.395E-28
   1  16  38   0.288E-31
   1  16  39   0.180E-34
   1  16  40   0.337E-32
   1  16  41   0.600E-34
   1  16  42   0.213E-27
   1  16  43   0.380E-29
   1  16  44   0.344E-32
   1  16  45   0.256E-28
   1  16  46   0.565E-28
   1  16  47   0.325E-34
   1  16  48   0.462E-31
   1  16  49   0.650E-30
   1  16  50   0.465E-31
   1  16  51   0.392E-29
   1  16  52   0.393E-30
   1  16  53   0.881E-30
   1  16  54   0.258E-27
   1  16  55   0.404E-28
   1  16  56   0.506E-24
   1  16  57   0.196E-31
   1  16  58   0.190E-24
   1  16  59   0.655E-27
   1  16  60   0.235E-24
   1  16  61   0.108E-24
   1  16  62   0.507E-26
   1  16  63   0.650E-26
   1  16  64   0.122E-27
   1  16  65   0.537E-29
   1  16  66   0.460E-25
   1  16  67   0.526E-25
   1  16  68   0.124E-25
   1  16  69   0.897E-23
   1  16  70   0.468E-28
   1  16  71   0.788E-26
   1  16  72   0.695E-24
   1  16  73   0.156E-25
   1  16  74   0.496E-23
   1  16  75   0.668E-24
   1  16  76   0.161E-22
   1  16  77   0.431E-23
   1  16  78   0.170E-20
   1  16  79   0.320E-22
   1  16  80   0.155E-20
   1  16  81   0.160E-20
   1  16  82   0.650E-20
   1  16  83   0.128E-19
   1  16  84   0.139E-19
   1  16  85   0.842E-19
   1  16  86   0.525E-18
   1  16  87   0.643E-18
   1  16  88   0.182E-17
   1  16  89   0.302E-16
   1  16  90   0.560E-16
   1  16  91   0.803E-16
   1  16  92   0.300E-15
   1  16  93   0.117E-14
   1  16  94   0.826E-14
   1  16  95   0.257E-10
   1  16  96   0.207E-13
   1  16  97   0.987E-12
   1  16  98   0.184E-12
   1  16  99   0.550E-10
   1  16 100   0.391E-12
   1  16 101   0.101E-10
   1  16 102   0.646E-10
   1  16 103   0.461E-10
   1  16 104   0.349E-10
   1  16 105   0.818E-10
   1  16 106   0.984E-10
   1  16 107   0.208E-09
   1  16 108   0.215E-09
   1  16 109   0.217E-09
   1  16 110   0.109E-09
   1  16 111   0.803E-10
   1  17  34   0.322E-30
   1  17  35   0.972E-31
   1  17  36   0.504E-37
   1  17  37   0.448E-29
   1  17  38   0.647E-28
   1  17  39   0.445E-29
   1  17  40   0.265E-31
   1  17  41   0.141E-35
