 #aa  mm  Ext Proba
   7  13  79   0.102E-18
   7  13  80   0.382E-19
   7  13  81   0.118E-08
   7  13  82   0.207E-15
   7  13  83   0.230E-13
   7  13  84   0.378E-15
   7  13  85   0.973E-13
   7  13  86   0.314E-22
   7  13  87   0.113E-08
   7  13  88   0.218E-22
   7  13  89   0.157E-18
   7  13  96   0.538E-18
   7  14  68   0.960E-18
   7  14  69   0.111E-16
   7  14  72   0.196E-17
   7  14  73   0.392E-13
   7  14  74   0.515E-11
   7  14  75   0.101E-10
   7  14  76   0.612E-11
   7  14  77   0.682E-11
   7  14  78   0.882E-11
   7  14  79   0.121E-18
   7  14  80   0.834E-13
   7  14  81   0.100E-11
   7  14  82   0.376E-12
   7  14  83   0.474E-15
   7  14  85   0.126E-11
   7  14  87   0.421E-20
   7  15  40   0.245E-27
   7  15  77   0.622E-35
   7  15  79   0.120E-35
   7  15  80   0.908E-34
   7  15  81   0.910E-33
   7  15  82   0.264E-32
   7  15  83   0.219E-33
   7  15  85   0.324E-23
   7  15  88   0.129E-16
   7  16  75   0.134E-32
   7  16  77   0.235E-36
   7  16  78   0.489E-29
   7  16  79   0.972E-28
   7  16  80   0.221E-22
   7  16  81   0.522E-20
   7  16  82   0.510E-17
   7  16  83   0.410E-24
   7  16  84   0.988E-21
   7  16  85   0.240E-12
   7  16  86   0.887E-28
   7  16  87   0.740E-17
   7  16  88   0.206E-21
   7  16  89   0.151E-16
   7  16  90   0.155E-21
   7  16  91   0.804E-17
   7  17  76   0.671E-15
   7  17  78   0.578E-24
   7  17  79   0.362E-29
   7  17  80   0.184E-18
   7  17  81   0.228E-34
   7  17  82   0.137E-17
   7  17  83   0.587E-14
   7  17  84   0.867E-31
   7  17  85   0.356E-21
   7  17  86   0.353E-13
   7  17  87   0.883E-14
   7  17  88   0.126E-18
   7  17  89   0.256E-14
   7  17  90   0.132E-10
   7  17  91   0.138E-15
   7  17  93   0.386E-11
   7  17  95   0.917E-11
   7  17  98   0.478E-13
   7  17 101   0.332E-16
   7  18  78   0.235E-34
   7  18  79   0.291E-36
   7  18  80   0.332E-29
   7  18  81   0.338E-30
   7  18  82   0.349E-26
   7  18  83   0.114E-25
   7  18  84   0.371E-22
   7  18  85   0.253E-20
   7  18  86   0.532E-22
   7  18  87   0.187E-18
   7  18  88   0.387E-18
   7  18  89   0.297E-19
   7  18  90   0.163E-17
   7  18  91   0.403E-16
   7  18  96   0.199E-14
   7  18  98   0.193E-14
   7  19  50   0.415E-18
   7  19  53   0.106E-19
   7  19  57   0.215E-10
   7  19  60   0.163E-15
   7  19  75   0.396E-37
   7  19  76   0.726E-34
   7  19  77   0.722E-36
   7  19  78   0.180E-28
   7  19  79   0.701E-26
   7  19  80   0.354E-29
   7  19  81   0.344E-25
   7  19  82   0.401E-19
   7  19  83   0.611E-23
   7  19  84   0.633E-21
   7  19  85   0.100E-17
   7  19  86   0.126E-18
   7  19  87   0.371E-21
   7  19  88   0.223E-14
   7  19  89   0.119E-17
   7  19  90   0.726E-14
   7  19  91   0.551E-19
   7  19  92   0.132E-15
   7  19  93   0.589E-17
   7  19  96   0.109E-11
   7  19  97   0.191E-13
   7  20  75   0.415E-15
   7  20  79   0.990E-17
   7  20  80   0.395E-26
   7  20  81   0.449E-15
   7  20  82   0.176E-09
   7  20  83   0.946E-18
   7  20  84   0.163E-07
   7  20  85   0.275E-18
   7  20  86   0.303E-11
   7  20  87   0.266E-09
   7  20  88   0.956E-09
   7  20  89   0.662E-09
   7  20  90   0.273E-09
   7  20  91   0.173E-09
   7  20  92   0.614E-21
   7  20  93   0.773E-18
   7  20  94   0.357E-23
   7  20  96   0.781E-19
   7  20  97   0.192E-18
   7  21  77   0.279E-32
   7  21  78   0.129E-31
   7  21  79   0.950E-33
   7  21  80   0.238E-25
   7  21  81   0.162E-26
   7  21  82   0.126E-22
   7  21  83   0.938E-22
   7  21  84   0.969E-25
   7  21  85   0.289E-19
   7  21  86   0.344E-18
   7  21  87   0.340E-19
   7  21  88   0.686E-17
   7  21  89   0.128E-15
   7  21  90   0.146E-16
   7  21  91   0.108E-13
   7  21  92   0.112E-14
   7  21  93   0.104E-13
   7  21  94   0.107E-14
   7  21  95   0.967E-15
   7  21  96   0.382E-12
   7  21  98   0.204E-12
   7  21 100   0.176E-12
   7  21 104   0.672E-14
   7  22  75   0.997E-34
   7  22  77   0.240E-35
   7  22  78   0.204E-34
   7  22  79   0.445E-20
   7  22  80   0.452E-29
   7  22  81   0.129E-15
   7  22  82   0.524E-21
   7  22  83   0.288E-20
   7  22  84   0.135E-19
   7  22  85   0.249E-19
   7  22  86   0.601E-16
   7  22  87   0.746E-14
   7  22  88   0.125E-14
   7  22  89   0.214E-15
   7  22  90   0.478E-14
   7  22  91   0.460E-13
   7  22  92   0.674E-13
   7  22  93   0.366E-12
   7  22  94   0.119E-11
   7  22  95   0.102E-11
   7  22  96   0.318E-12
   7  22  97   0.346E-13
   7  22 100   0.102E-13
   7  23  75   0.120E-33
   7  23  77   0.437E-31
   7  23  78   0.485E-30
   7  23  79   0.350E-25
   7  23  80   0.155E-30
   7  23  81   0.103E-22
   7  23  82   0.393E-24
   7  23  83   0.907E-21
   7  23  84   0.895E-17
   7  23  85   0.512E-20
   7  23  86   0.139E-18
   7  23  87   0.116E-15
   7  23  88   0.162E-14
   7  23  89   0.707E-15
   7  23  90   0.273E-13
   7  23  91   0.259E-12
   7  23  92   0.898E-13
   7  23  93   0.231E-15
   7  23  94   0.177E-11
   7  23  95   0.951E-13
   7  23  96   0.123E-13
   7  23  97   0.345E-12
   7  23  99   0.606E-13
   7  23 100   0.126E-12
   7  23 102   0.214E-13
   7  23 104   0.249E-14
   7  23 105   0.132E-14
   7  24  78   0.137E-30
   7  24  79   0.986E-30
   7  24  80   0.820E-30
   7  24  81   0.230E-27
   7  24  82   0.287E-23
   7  24  83   0.655E-20
   7  24  84   0.356E-20
   7  24  85   0.560E-19
   7  24  86   0.186E-18
   7  24  87   0.217E-16
   7  24  88   0.197E-15
   7  24  89   0.194E-14
   7  24  90   0.578E-09
   7  24  91   0.140E-10
   7  24  92   0.114E-12
   7  24  93   0.504E-13
   7  24  94   0.481E-10
   7  24  95   0.183E-11
   7  24  96   0.539E-12
   7  24  97   0.103E-12
   7  24  98   0.868E-12
   7  24  99   0.480E-12
   7  24 101   0.101E-11
   7  24 102   0.604E-33
   7  24 104   0.100E-28
   7  25  66   0.424E-28
   7  25  68   0.876E-27
   7  25  69   0.162E-18
   7  25  70   0.179E-20
   7  25  71   0.367E-21
   7  25  74   0.389E-28
   7  25  75   0.398E-19
   7  25  76   0.937E-22
   7  25  77   0.328E-35
   7  25  78   0.112E-34
   7  25  79   0.548E-33
   7  25  80   0.324E-28
   7  25  81   0.224E-29
   7  25  82   0.121E-26
   7  25  83   0.332E-24
   7  25  84   0.224E-22
   7  25  85   0.286E-19
   7  25  86   0.188E-17
   7  25  87   0.144E-16
   7  25  88   0.477E-16
   7  25  89   0.241E-15
   7  25  90   0.166E-15
   7  25  91   0.892E-13
   7  25  92   0.237E-14
   7  25  93   0.775E-14
   7  25  94   0.367E-11
   7  25  95   0.475E-11
   7  25  96   0.132E-10
   7  25  97   0.483E-11
   7  25  98   0.315E-11
   7  25  99   0.613E-12
   7  25 100   0.425E-13
   7  25 101   0.233E-13
   7  25 102   0.256E-13
   7  25 104   0.256E-17
   7  25 105   0.715E-18
   7  26  76   0.100E-36
   7  26  77   0.882E-33
   7  26  78   0.376E-31
   7  26  79   0.112E-28
   7  26  80   0.723E-26
   7  26  81   0.269E-24
   7  26  82   0.221E-21
   7  26  83   0.434E-21
   7  26  84   0.108E-20
   7  26  85   0.212E-17
   7  26  86   0.211E-17
   7  26  87   0.779E-15
   7  26  88   0.123E-15
   7  26  89   0.464E-13
   7  26  90   0.118E-12
   7  26  91   0.980E-14
   7  26  92   0.315E-14
   7  26  93   0.110E-11
   7  26  94   0.726E-12
   7  26  95   0.511E-12
   7  26  96   0.143E-12
   7  26  97   0.135E-12
   7  26  98   0.429E-12
   7  26  99   0.632E-12
   7  26 100   0.227E-12
   7  26 101   0.369E-13
   7  26 102   0.556E-13
   7  26 103   0.111E-13
   7  26 105   0.836E-15
   7  26 107   0.592E-17
   7  27  75   0.409E-36
   7  27  77   0.713E-37
   7  27  78   0.375E-33
   7  27  79   0.253E-29
   7  27  80   0.183E-26
   7  27  81   0.133E-30
   7  27  82   0.301E-23
   7  27  83   0.222E-22
   7  27  84   0.346E-19
   7  27  85   0.267E-19
   7  27  86   0.657E-19
   7  27  87   0.562E-17
   7  27  88   0.570E-17
   7  27  89   0.562E-15
   7  27  90   0.783E-14
   7  27  91   0.112E-13
   7  27  92   0.343E-12
   7  27  93   0.245E-11
   7  27  94   0.109E-11
   7  27  95   0.197E-11
   7  27  96   0.900E-11
   7  27  97   0.199E-11
   7  27  98   0.119E-11
   7  27  99   0.759E-12
   7  27 100   0.935E-12
   7  27 101   0.375E-12
   7  27 102   0.866E-13
   7  27 103   0.322E-13
   7  27 104   0.942E-15
   7  27 105   0.169E-15
   7  27 107   0.534E-17
   7  28  73   0.720E-37
   7  28  74   0.199E-37
   7  28  76   0.933E-36
   7  28  77   0.196E-34
   7  28  78   0.449E-31
   7  28  79   0.193E-29
   7  28  80   0.354E-27
   7  28  81   0.179E-26
   7  28  82   0.166E-26
   7  28  83   0.234E-23
   7  28  84   0.485E-24
   7  28  85   0.650E-19
   7  28  86   0.356E-20
   7  28  87   0.382E-17
   7  28  88   0.462E-16
   7  28  89   0.267E-13
   7  28  90   0.877E-14
   7  28  91   0.168E-13
   7  28  92   0.255E-12
   7  28  93   0.242E-11
   7  28  94   0.480E-11
   7  28  95   0.101E-11
   7  28  96   0.469E-11
   7  28  97   0.808E-11
   7  28  98   0.215E-11
   7  28  99   0.209E-11
   7  28 100   0.107E-11
   7  28 101   0.441E-12
   7  28 102   0.136E-12
   7  28 103   0.705E-14
   7  28 104   0.160E-20
   7  28 106   0.866E-20
   7  28 107   0.312E-17
   7  28 108   0.841E-19
   7  29  76   0.541E-33
   7  29  77   0.111E-28
   7  29  78   0.137E-30
   7  29  79   0.307E-25
   7  29  80   0.561E-27
   7  29  81   0.297E-25
   7  29  82   0.360E-23
   7  29  83   0.148E-22
   7  29  84   0.148E-19
   7  29  85   0.167E-18
   7  29  86   0.732E-19
   7  29  87   0.341E-17
   7  29  88   0.236E-15
   7  29  89   0.140E-12
   7  29  90   0.351E-13
   7  29  91   0.842E-13
   7  29  92   0.449E-11
   7  29  93   0.177E-11
   7  29  94   0.416E-11
   7  29  95   0.189E-11
   7  29  96   0.492E-11
   7  29  97   0.822E-11
   7  29  98   0.278E-11
   7  29  99   0.162E-11
   7  29 100   0.106E-11
   7  29 101   0.692E-12
   7  29 102   0.126E-12
   7  29 103   0.599E-13
   7  29 104   0.288E-15
   7  29 105   0.367E-15
   7  29 106   0.687E-20
   7  29 107   0.625E-16
   7  29 108   0.593E-17
   7  29 110   0.179E-17
   7  29 111   0.448E-37
   7  30  76   0.618E-34
   7  30  78   0.101E-30
   7  30  79   0.567E-31
   7  30  80   0.138E-24
   7  30  81   0.366E-25
   7  30  82   0.310E-19
   7  30  83   0.124E-21
   7  30  84   0.284E-20
   7  30  85   0.128E-15
   7  30  86   0.669E-18
   7  30  87   0.207E-16
   7  30  88   0.322E-15
   7  30  89   0.439E-15
   7  30  90   0.186E-14
   7  30  91   0.166E-12
   7  30  92   0.666E-13
   7  30  93   0.398E-12
   7  30  94   0.761E-12
   7  30  95   0.858E-12
   7  30  96   0.518E-11
   7  30  97   0.709E-11
   7  30  98   0.101E-10
   7  30  99   0.413E-11
   7  30 100   0.188E-11
   7  30 101   0.103E-11
   7  30 102   0.393E-12
   7  30 103   0.101E-12
   7  30 104   0.259E-13
   7  30 105   0.953E-14
   7  30 106   0.385E-15
   7  30 107   0.552E-16
   7  30 108   0.650E-17
   7  30 109   0.215E-17
   7  30 110   0.310E-22
   7  31  77   0.142E-32
   7  31  80   0.540E-29
   7  31  81   0.375E-25
   7  31  82   0.995E-23
   7  31  83   0.701E-19
   7  31  84   0.464E-20
   7  31  85   0.837E-19
   7  31  86   0.467E-17
   7  31  87   0.186E-16
   7  31  88   0.202E-14
   7  31  89   0.139E-14
   7  31  90   0.668E-14
   7  31  91   0.816E-14
   7  31  92   0.182E-12
   7  31  93   0.508E-12
   7  31  94   0.106E-11
   7  31  95   0.497E-11
   7  31  96   0.105E-10
   7  31  97   0.107E-10
   7  31  98   0.124E-10
   7  31  99   0.641E-11
   7  31 100   0.366E-11
   7  31 101   0.132E-11
   7  31 102   0.588E-12
   7  31 103   0.157E-12
   7  31 104   0.346E-13
   7  31 105   0.439E-14
   7  31 106   0.106E-14
   7  31 107   0.146E-15
   7  31 108   0.403E-17
   7  31 109   0.572E-19
   7  31 110   0.742E-18
   7  32  84   0.760E-19
   7  32  86   0.109E-17
   7  32  87   0.524E-14
   7  32  88   0.408E-14
   7  32  89   0.142E-13
   7  32  90   0.251E-14
   7  32  91   0.194E-12
   7  32  92   0.876E-12
   7  32  93   0.121E-11
   7  32  94   0.151E-11
   7  32  95   0.249E-11
   7  32  96   0.341E-11
   7  32  97   0.409E-11
   7  32  98   0.462E-11
   7  32  99   0.305E-11
   7  32 100   0.479E-11
   7  32 101   0.218E-11
   7  32 102   0.596E-12
   7  32 103   0.228E-12
   7  32 104   0.430E-13
   7  32 105   0.522E-14
   7  32 106   0.261E-14
   7  32 107   0.168E-15
   7  32 108   0.758E-17
   7  32 109   0.174E-18
   7  32 110   0.432E-19
   7  32 111   0.456E-20
   7  33  86   0.150E-18
   7  33  87   0.518E-18
   7  33  88   0.999E-15
   7  33  89   0.167E-13
   7  33  90   0.724E-14
   7  33  91   0.453E-13
   7  33  92   0.118E-11
   7  33  93   0.130E-11
   7  33  94   0.461E-12
   7  33  95   0.125E-11
   7  33  96   0.142E-10
   7  33  97   0.136E-10
   7  33  98   0.107E-10
   7  33  99   0.543E-11
   7  33 100   0.491E-11
   7  33 101   0.201E-11
   7  33 102   0.652E-12
   7  33 103   0.197E-12
   7  33 104   0.750E-13
   7  33 105   0.169E-13
   7  33 106   0.313E-14
   7  33 107   0.471E-15
   7  33 108   0.592E-16
   7  33 109   0.135E-16
   7  33 110   0.717E-18
   7  33 111   0.670E-20
   7  34  90   0.198E-11
   7  34  91   0.125E-11
   7  34  92   0.212E-12
   7  34  93   0.555E-12
   7  34  94   0.517E-11
   7  34  95   0.302E-11
   7  34  96   0.233E-10
   7  34  97   0.144E-10
   7  34  98   0.738E-11
   7  34  99   0.611E-11
   7  34 100   0.330E-11
   7  34 101   0.153E-11
   7  34 102   0.585E-12
   7  34 103   0.251E-12
   7  34 104   0.689E-13
   7  34 105   0.176E-13
   7  34 106   0.246E-14
   7  34 107   0.116E-15
   7  34 108   0.339E-16
   7  34 109   0.538E-18
   7  34 110   0.445E-18
   7  34 111   0.543E-21
   7  35  91   0.492E-12
   7  35  93   0.197E-12
   7  35  95   0.871E-11
   7  35  96   0.164E-10
   7  35  97   0.417E-11
   7  35  98   0.467E-11
   7  35  99   0.427E-11
   7  35 100   0.206E-11
   7  35 101   0.151E-11
   7  35 102   0.372E-12
   7  35 103   0.185E-12
   7  35 104   0.388E-13
   7  35 105   0.969E-14
   7  35 106   0.108E-14
   7  35 107   0.150E-15
   7  35 108   0.467E-16
   7  35 109   0.809E-18
   7  35 110   0.561E-19
   7  35 111   0.737E-21
   7  36 103   0.997E-14
   7  36 104   0.701E-15
   7  36 105   0.162E-14
   7  36 106   0.166E-15
   7  36 107   0.106E-15
   7  36 108   0.341E-17
   7  36 109   0.170E-18
   7  36 110   0.757E-20
   7  36 111   0.350E-21
   7  37 100   0.249E-12
   7  37 101   0.193E-12
   7  37 102   0.783E-13
   7  37 103   0.326E-13
   7  37 104   0.369E-14
   7  37 105   0.355E-15
   7  37 106   0.237E-15
   7  37 107   0.740E-16
   7  37 108   0.892E-17
   7  37 109   0.942E-19
   7  37 110   0.385E-20
   7  37 111   0.116E-19
   7  38 103   0.989E-15
   7  38 105   0.134E-14
   7  38 106   0.212E-16
   7  38 107   0.436E-17
   7  38 108   0.401E-18
   7  38 109   0.986E-20
   7  38 110   0.757E-21
   7  38 111   0.212E-22
   7  39 105   0.877E-17
   7  39 106   0.307E-17
   7  39 107   0.120E-18
   7  39 108   0.357E-19
   7  39 109   0.278E-21
   7  39 110   0.309E-21
   7  39 111   0.368E-24
   7  40 109   0.218E-22
   7  40 110   0.115E-21
   7  40 111   0.376E-23
   8   2  77   0.289E-31
   8   5  69   0.142E-33
   8   5  79   0.321E-23
   8   5  81   0.312E-26
   8   6  67   0.143E-35
   8   6  69   0.270E-35
   8   6  71   0.195E-35
   8   6  72   0.231E-32
   8   6  76   0.341E-29
   8   7  80   0.128E-29
   8  11  68   0.341E-34
   8  11  70   0.135E-27
   8  11  75   0.124E-10
   8  11  77   0.306E-10
   8  11  78   0.195E-12
   8  11  80   0.246E-31
   8  11  81   0.132E-09
   8  11  85   0.141E-12
   8  12  62   0.253E-32
   8  12  65   0.128E-24
   8  12  69   0.115E-33
   8  12  73   0.545E-21
   8  12  74   0.154E-24
   8  12  75   0.239E-17
   8  12  76   0.347E-19
   8  12  77   0.702E-27
   8  12  79   0.136E-20
   8  12  80   0.490E-23
   8  12  85   0.248E-17
   8  13  78   0.740E-33
   8  13  80   0.425E-25
   8  13  81   0.231E-29
   8  13  82   0.358E-24
   8  13  83   0.312E-16
   8  13  86   0.116E-19
   8  14  78   0.933E-37
   8  14  79   0.102E-36
   8  14  80   0.670E-35
   8  14  82   0.110E-36
   8  14  84   0.944E-36
   8  14  86   0.106E-31
   8  15  78   0.241E-36
   8  15  85   0.486E-31
   8  16  76   0.760E-26
   8  16  78   0.139E-19
   8  16  79   0.637E-26
   8  16  80   0.238E-11
   8  16  81   0.226E-12
   8  16  82   0.113E-16
   8  16  83   0.213E-32
   8  16  84   0.962E-19
   8  16  85   0.167E-23
   8  16  87   0.150E-11
   8  16  88   0.261E-09
   8  17  76   0.468E-22
   8  17  77   0.103E-08
   8  17  78   0.313E-15
   8  17  79   0.549E-06
   8  17  80   0.967E-10
   8  17  81   0.267E-35
   8  17  82   0.109E-07
   8  17  83   0.118E-07
   8  17  84   0.567E-07
   8  17  85   0.202E-09
   8  17  86   0.123E-16
   8  18  73   0.439E-08
   8  18  78   0.535E-27
   8  18  79   0.120E-31
   8  18  80   0.528E-23
   8  18  81   0.170E-32
   8  18  82   0.310E-12
   8  18  83   0.977E-22
   8  18  84   0.843E-16
   8  18  85   0.428E-10
   8  18  86   0.607E-10
   8  18  87   0.783E-19
   8  18  88   0.505E-14
   8  18  90   0.565E-10
   8  18  92   0.119E-09
   8  19  78   0.250E-34
   8  19  79   0.920E-35
   8  19  81   0.115E-30
   8  19  82   0.111E-28
   8  19  83   0.128E-28
   8  19  84   0.453E-28
   8  19  85   0.411E-27
   8  19  86   0.493E-26
   8  19  87   0.109E-22
   8  19  88   0.548E-24
   8  19  89   0.323E-19
   8  19  90   0.550E-17
   8  20  72   0.118E-30
   8  20  74   0.126E-31
   8  20  75   0.256E-29
   8  20  76   0.528E-28
   8  20  77   0.127E-36
   8  20  78   0.297E-18
   8  20  79   0.236E-29
   8  20  80   0.186E-33
   8  20  81   0.994E-19
   8  20  82   0.128E-17
   8  20  83   0.230E-12
   8  20  84   0.699E-23
   8  20  85   0.762E-27
   8  20  86   0.290E-15
   8  20  87   0.318E-24
   8  20  88   0.247E-08
   8  20  91   0.164E-09
   8  20  92   0.189E-21
   8  21  76   0.518E-36
   8  21  77   0.146E-37
   8  21  78   0.588E-35
   8  21  79   0.324E-28
   8  21  80   0.583E-30
   8  21  81   0.414E-24
   8  21  82   0.145E-24
   8  21  83   0.469E-25
   8  21  84   0.500E-24
   8  21  85   0.457E-22
   8  21  86   0.132E-17
   8  21  87   0.620E-19
   8  21  88   0.106E-19
   8  21  89   0.838E-21
   8  21  90   0.617E-19
   8  21  91   0.111E-20
   8  21  92   0.115E-18
   8  21  93   0.220E-20
   8  22  77   0.894E-36
   8  22  78   0.801E-33
   8  22  79   0.160E-29
   8  22  80   0.300E-31
   8  22  81   0.541E-30
   8  22  82   0.569E-26
   8  22  83   0.645E-25
   8  22  84   0.332E-20
   8  22  85   0.618E-18
   8  22  86   0.893E-20
   8  22  87   0.649E-22
   8  22  88   0.910E-17
   8  22  89   0.136E-16
   8  22  90   0.129E-17
   8  22  91   0.721E-16
   8  22  92   0.630E-16
   8  22  95   0.790E-14
   8  23  77   0.755E-37
   8  23  78   0.304E-33
   8  23  79   0.356E-33
   8  23  80   0.304E-32
   8  23  81   0.127E-27
   8  23  82   0.105E-27
   8  23  83   0.724E-21
   8  23  84   0.659E-26
   8  23  85   0.145E-20
   8  23  86   0.897E-18
   8  23  87   0.293E-18
   8  23  88   0.444E-17
   8  23  89   0.265E-16
   8  23  90   0.966E-16
   8  23  91   0.217E-17
   8  23  92   0.431E-15
   8  23  93   0.210E-15
   8  24  74   0.662E-37
   8  24  77   0.328E-34
   8  24  78   0.286E-35
   8  24  79   0.754E-28
   8  24  80   0.268E-27
   8  24  81   0.334E-28
   8  24  82   0.569E-23
   8  24  83   0.260E-24
   8  24  84   0.410E-23
   8  24  85   0.822E-20
   8  24  86   0.431E-17
   8  24  87   0.222E-17
   8  24  88   0.464E-17
   8  24  89   0.199E-16
   8  24  90   0.147E-15
   8  24  91   0.252E-14
   8  24  92   0.150E-13
   8  24  93   0.522E-14
   8  24  95   0.105E-12
   8  24  96   0.651E-14
   8  24  99   0.274E-13
   8  25  74   0.330E-37
   8  25  75   0.731E-36
   8  25  76   0.602E-36
   8  25  77   0.769E-32
   8  25  78   0.295E-31
   8  25  79   0.226E-30
   8  25  80   0.387E-29
   8  25  81   0.173E-25
   8  25  82   0.564E-12
   8  25  83   0.115E-25
   8  25  84   0.135E-12
   8  25  85   0.109E-22
   8  25  86   0.207E-13
   8  25  87   0.123E-11
   8  25  88   0.144E-14
   8  25  89   0.326E-10
   8  25  90   0.734E-12
   8  25  91   0.729E-11
   8  25  92   0.255E-09
   8  25  93   0.379E-10
   8  25  94   0.336E-10
   8  25  95   0.100E-11
   8  25  97   0.151E-11
   8  25  99   0.234E-12
   8  25 101   0.316E-16
   8  26  76   0.125E-35
   8  26  77   0.488E-37
   8  26  78   0.112E-32
   8  26  79   0.114E-31
   8  26  80   0.565E-25
   8  26  81   0.280E-22
   8  26  82   0.664E-24
   8  26  83   0.252E-21
   8  26  84   0.315E-12
   8  26  85   0.826E-19
   8  26  86   0.193E-18
   8  26  87   0.911E-12
   8  26  88   0.180E-15
   8  26  89   0.184E-15
   8  26  90   0.218E-14
   8  26  91   0.257E-11
   8  26  92   0.637E-10
   8  26  93   0.234E-10
   8  26  94   0.213E-12
   8  26  95   0.531E-12
   8  26  96   0.103E-11
   8  26  97   0.180E-19
   8  26  98   0.309E-12
   8  26 102   0.263E-13
   8  26 104   0.252E-14
   8  27  74   0.588E-36
   8  27  75   0.813E-35
   8  27  76   0.544E-35
   8  27  77   0.110E-32
   8  27  78   0.421E-33
   8  27  79   0.111E-30
   8  27  80   0.239E-28
   8  27  81   0.562E-27
   8  27  82   0.805E-20
   8  27  83   0.178E-22
   8  27  84   0.146E-21
   8  27  85   0.113E-19
   8  27  86   0.555E-08
   8  27  87   0.575E-16
   8  27  88   0.308E-11
   8  27  89   0.248E-09
   8  27  90   0.204E-09
   8  27  91   0.219E-09
   8  27  92   0.854E-11
   8  27  93   0.270E-10
   8  27  94   0.151E-12
   8  27  95   0.208E-10
   8  27  96   0.123E-10
   8  27  97   0.583E-11
   8  27  98   0.869E-12
   8  27  99   0.577E-12
   8  27 100   0.123E-14
   8  27 101   0.317E-13
   8  27 104   0.308E-14
   8  28  76   0.533E-37
   8  28  77   0.204E-34
   8  28  78   0.196E-30
   8  28  79   0.597E-27
   8  28  80   0.835E-24
   8  28  81   0.198E-26
   8  28  82   0.907E-25
   8  28  83   0.601E-24
   8  28  84   0.182E-20
   8  28  85   0.256E-17
   8  28  86   0.335E-17
   8  28  87   0.148E-16
   8  28  88   0.103E-15
   8  28  89   0.139E-09
   8  28  90   0.109E-13
   8  28  91   0.152E-12
   8  28  92   0.119E-10
   8  28  93   0.131E-10
   8  28  94   0.111E-12
   8  28  95   0.920E-11
   8  28  96   0.342E-11
   8  28  97   0.531E-11
   8  28  98   0.219E-12
   8  28  99   0.117E-11
   8  28 100   0.280E-12
   8  28 101   0.232E-12
   8  28 102   0.147E-13
   8  28 103   0.225E-13
   8  29  74   0.256E-35
   8  29  75   0.513E-33
   8  29  76   0.180E-28
   8  29  77   0.295E-28
   8  29  78   0.454E-29
   8  29  79   0.878E-27
   8  29  80   0.126E-23
   8  29  81   0.968E-24
   8  29  82   0.112E-21
   8  29  83   0.349E-21
   8  29  84   0.312E-20
   8  29  85   0.762E-19
   8  29  86   0.119E-17
   8  29  87   0.274E-12
   8  29  88   0.169E-10
   8  29  89   0.945E-15
   8  29  90   0.111E-08
   8  29  91   0.486E-13
   8  29  92   0.264E-09
   8  29  93   0.275E-09
   8  29  94   0.804E-10
   8  29  95   0.759E-11
   8  29  96   0.158E-10
   8  29  97   0.128E-10
   8  29  98   0.261E-11
   8  29  99   0.658E-12
   8  29 100   0.148E-12
   8  29 101   0.224E-17
   8  29 102   0.107E-13
   8  29 104   0.276E-16
   8  29 105   0.215E-14
   8  29 106   0.360E-15
   8  29 107   0.385E-18
   8  29 108   0.149E-18
   8  29 109   0.145E-17
   8  30  73   0.451E-37
   8  30  75   0.262E-35
   8  30  76   0.211E-26
   8  30  77   0.116E-29
   8  30  78   0.228E-27
   8  30  79   0.261E-25
   8  30  80   0.893E-22
   8  30  81   0.167E-19
   8  30  82   0.574E-19
   8  30  83   0.204E-19
   8  30  84   0.970E-18
   8  30  85   0.269E-17
   8  30  86   0.127E-17
   8  30  87   0.269E-15
   8  30  88   0.492E-15
   8  30  89   0.290E-14
   8  30  90   0.170E-13
   8  30  91   0.447E-12
   8  30  92   0.239E-12
   8  30  93   0.122E-11
   8  30  94   0.420E-11
   8  30  95   0.382E-11
   8  30  96   0.774E-11
   8  30  97   0.863E-11
   8  30  98   0.969E-11
   8  30  99   0.492E-11
   8  30 100   0.161E-11
   8  30 101   0.729E-12
   8  30 102   0.837E-13
   8  30 103   0.438E-13
   8  30 104   0.402E-14
   8  31  75   0.223E-33
   8  31  77   0.720E-34
   8  31  78   0.790E-30
   8  31  79   0.231E-25
   8  31  80   0.131E-20
   8  31  81   0.840E-21
   8  31  82   0.726E-19
   8  31  83   0.312E-16
   8  31  84   0.851E-16
   8  31  85   0.259E-15
   8  31  86   0.264E-14
   8  31  87   0.556E-14
   8  31  88   0.160E-13
   8  31  89   0.324E-13
   8  31  90   0.132E-12
   8  31  91   0.396E-12
   8  31  92   0.351E-12
   8  31  93   0.758E-12
   8  31  94   0.607E-11
   8  31  95   0.899E-11
   8  31  96   0.121E-10
   8  31  97   0.104E-10
   8  31  98   0.578E-11
   8  31  99   0.618E-11
   8  31 100   0.269E-11
   8  31 101   0.932E-12
   8  31 102   0.332E-12
   8  31 103   0.834E-13
   8  31 104   0.449E-13
   8  31 105   0.221E-14
   8  31 107   0.112E-17
   8  32  78   0.354E-27
   8  32  79   0.132E-25
   8  32  80   0.377E-24
   8  32  81   0.390E-21
   8  32  82   0.170E-20
   8  32  84   0.133E-18
   8  32  85   0.149E-16
   8  32  86   0.150E-16
   8  32  87   0.530E-14
   8  32  88   0.487E-13
   8  32  89   0.186E-13
   8  32  90   0.353E-12
   8  32  91   0.294E-12
   8  32  92   0.401E-11
   8  32  93   0.215E-11
   8  32  94   0.619E-11
   8  32  95   0.672E-11
