 #aa  mm  Ext Proba
   1   1  79   0.258E-06
   1   1  80   0.596E-29
   1   1  81   0.636E-15
   1   1  82   0.774E-08
   1   1  83   0.248E-05
   1   1  85   0.575E-06
   1   1  87   0.187E-28
   1   1  88   0.805E-17
   1   2  76   0.903E-11
   1   2  77   0.843E-12
   1   2  79   0.142E-29
   1   2  81   0.100E-06
   1   2  82   0.170E-21
   1   2  83   0.126E-08
   1   2  84   0.748E-07
   1   2  85   0.163E-14
   1   2  86   0.179E-07
   1   2  87   0.318E-24
   1   2  90   0.719E-14
   1   2  91   0.837E-20
   1   2  92   0.278E-26
   1   2  96   0.433E-27
   1   3  76   0.606E-28
   1   3  79   0.260E-05
   1   3  80   0.106E-21
   1   3  82   0.535E-04
   1   3  83   0.147E-05
   1   3  84   0.272E-11
   1   3  85   0.431E-17
   1   3  86   0.100E-22
   1   3  87   0.591E-07
   1   3  88   0.277E-18
   1   3  92   0.197E-10
   1   4  82   0.467E-05
   1   4  83   0.171E-14
   1   4  84   0.896E-10
   1   4  85   0.210E-15
   1   4  86   0.101E-08
   1   4  87   0.111E-34
   1   4  88   0.176E-16
   1   4  89   0.125E-13
   1   4  90   0.141E-13
   1   4  91   0.827E-12
   1   4  92   0.119E-09
   1   4  94   0.997E-16
   1   5  81   0.106E-21
   1   5  82   0.591E-30
   1   5  83   0.346E-33
   1   5  84   0.134E-28
   1   5  85   0.762E-07
   1   5  86   0.106E-06
   1   5  87   0.679E-13
   1   5  88   0.614E-08
   1   5  89   0.859E-18
   1   5  91   0.791E-12
   1   6  82   0.842E-23
   1   6  83   0.588E-09
   1   6  84   0.258E-28
   1   6  85   0.102E-07
   1   6  87   0.345E-07
   1   6  88   0.106E-26
   1   6  89   0.591E-20
   1   6  91   0.803E-10
   1   6  93   0.730E-13
   1   6  95   0.236E-26
   1   6  96   0.535E-14
   1   7  82   0.162E-09
   1   7  84   0.240E-05
   1   7  85   0.480E-06
   1   7  86   0.143E-06
   1   7  87   0.137E-07
   1   8  83   0.171E-27
   1   8  84   0.152E-06
   1   8  85   0.300E-11
   1   8  86   0.921E-11
   1   8  87   0.443E-13
   1   8  88   0.317E-07
   1   8  89   0.100E-09
   1   8  90   0.304E-11
   1   9  82   0.692E-29
   1   9  84   0.329E-33
   1   9  85   0.389E-16
   1   9  86   0.126E-24
   1   9  87   0.876E-09
   1   9  88   0.446E-08
   1   9  89   0.158E-08
   1   9  90   0.492E-10
   1   9  91   0.155E-11
   1   9  93   0.466E-13
   1   9  98   0.500E-14
   1  10  76   0.127E-07
   1  10  79   0.285E-22
   1  10  82   0.198E-24
   1  10  83   0.239E-05
   1  10  84   0.198E-05
   1  10  85   0.244E-07
   1  10  86   0.117E-06
   1  10  87   0.159E-37
   1  10  88   0.623E-08
   1  10  89   0.166E-08
   1  10  90   0.112E-08
   1  10  92   0.197E-09
   1  10  93   0.236E-11
   1  10  94   0.292E-12
   1  10  95   0.236E-12
   1  10  96   0.118E-14
   1  10  99   0.140E-17
   1  11  80   0.499E-17
   1  11  81   0.107E-14
   1  11  82   0.121E-12
   1  11  83   0.511E-19
   1  11  84   0.140E-08
   1  11  85   0.332E-09
   1  11  86   0.202E-11
   1  11  87   0.759E-08
   1  11  88   0.434E-08
   1  11  89   0.703E-09
   1  11  90   0.180E-09
   1  11  92   0.846E-21
   1  11  94   0.203E-11
   1  12  85   0.905E-16
   1  12  93   0.206E-27
   1  12  98   0.157E-34
   1  13  80   0.250E-19
   1  13  81   0.937E-07
   1  13  82   0.195E-06
   1  13  83   0.268E-05
   1  13  84   0.112E-30
   1  13  85   0.152E-13
   1  13  86   0.232E-06
   1  13  87   0.796E-07
   1  13  88   0.161E-08
   1  13  89   0.283E-08
   1  13  90   0.359E-15
   1  13  91   0.125E-09
   1  13  92   0.125E-11
   1  13  93   0.546E-12
   1  13  94   0.775E-22
   1  13  95   0.188E-13
   1  13  96   0.590E-23
   1  14  83   0.942E-10
   1  14  84   0.199E-25
   1  14  85   0.124E-06
   1  14  86   0.686E-10
   1  14  87   0.862E-10
   1  14  88   0.116E-07
   1  14  89   0.126E-13
   1  14  90   0.339E-10
   1  14  92   0.265E-13
   1  14  93   0.155E-16
   1  14  94   0.393E-13
   1  14  95   0.468E-12
   1  14  96   0.232E-13
   1  14  97   0.311E-16
   1  14 100   0.929E-16
   1  15  78   0.386E-10
   1  15  79   0.587E-14
   1  15  82   0.212E-08
   1  15  83   0.188E-36
   1  15  84   0.557E-09
   1  15  85   0.601E-12
   1  15  86   0.357E-08
   1  15  87   0.453E-07
   1  15  88   0.128E-13
