 #aa  mm  Ext Proba
   1   1  79   0.417E-09
   1   1  80   0.714E-17
   1   1  81   0.985E-11
   1   1  82   0.240E-10
   1   1  83   0.104E-09
   1   1  84   0.903E-10
   1   1  87   0.799E-23
   1   2  75   0.110E-12
   1   2  77   0.563E-14
   1   2  78   0.353E-30
   1   2  80   0.177E-11
   1   2  81   0.128E-27
   1   2  82   0.329E-12
   1   2  83   0.583E-11
   1   2  84   0.430E-17
   1   2  85   0.333E-11
   1   2  86   0.230E-22
   1   2  87   0.206E-26
   1   2  90   0.134E-19
   1   2  91   0.449E-26
   1   2  92   0.626E-33
   1   2  95   0.582E-34
   1   3  75   0.134E-27
   1   3  79   0.276E-09
   1   3  81   0.134E-07
   1   3  82   0.690E-09
   1   3  83   0.246E-16
   1   3  84   0.152E-25
   1   3  85   0.789E-19
   1   3  86   0.116E-11
   1   3  87   0.352E-35
   1   3  88   0.321E-24
   1   3  92   0.118E-14
   1   4  82   0.204E-09
   1   4  83   0.579E-13
   1   4  85   0.193E-12
   1   4  86   0.816E-36
   1   4  87   0.524E-19
   1   4  88   0.209E-19
   1   4  89   0.523E-17
   1   4  90   0.147E-15
   1   4  91   0.362E-14
   1   4  92   0.814E-31
   1   4  94   0.104E-21
   1   5  81   0.479E-23
   1   5  82   0.684E-31
   1   5  83   0.363E-31
   1   5  84   0.494E-11
   1   5  85   0.416E-11
   1   5  86   0.617E-16
   1   5  87   0.108E-12
   1   5  88   0.716E-24
   1   5  90   0.110E-15
   1   6  81   0.329E-24
   1   6  82   0.176E-26
   1   6  83   0.757E-12
   1   6  85   0.187E-11
   1   6  86   0.115E-11
   1   6  87   0.114E-28
   1   6  88   0.648E-33
   1   6  89   0.778E-23
   1   6  90   0.333E-14
   1   6  92   0.171E-18
   1   6  94   0.178E-29
   1   6  96   0.142E-19
   1   7  82   0.419E-12
   1   7  83   0.276E-09
   1   7  84   0.435E-15
   1   7  85   0.355E-10
   1   7  86   0.197E-12
   1   8  82   0.645E-29
   1   8  83   0.424E-32
   1   8  84   0.172E-10
   1   8  85   0.434E-16
   1   8  86   0.507E-19
   1   8  87   0.275E-11
   1   8  88   0.416E-14
   1   8  90   0.228E-16
   1   9  82   0.843E-30
   1   9  83   0.484E-34
   1   9  84   0.165E-18
   1   9  85   0.326E-26
   1   9  86   0.186E-14
   1   9  87   0.104E-12
   1   9  88   0.207E-12
   1   9  89   0.342E-15
   1   9  90   0.206E-18
   1   9  91   0.507E-17
   1   9  93   0.418E-17
   1   9  97   0.200E-18
   1  10  75   0.122E-09
   1  10  78   0.249E-23
   1  10  81   0.131E-25
   1  10  82   0.648E-09
   1  10  83   0.216E-09
   1  10  84   0.561E-11
   1  10  85   0.665E-11
   1  10  87   0.593E-13
   1  10  88   0.151E-12
   1  10  89   0.373E-13
   1  10  90   0.236E-14
   1  10  91   0.540E-14
   1  10  92   0.914E-17
   1  10  93   0.198E-16
   1  10  94   0.266E-25
   1  10  95   0.269E-17
   1  10  98   0.111E-23
   1  11  80   0.156E-16
   1  11  81   0.983E-15
   1  11  82   0.984E-21
   1  11  83   0.143E-15
   1  11  84   0.698E-12
   1  11  85   0.154E-14
   1  11  86   0.401E-14
   1  11  87   0.198E-12
   1  11  88   0.101E-12
   1  11  89   0.371E-21
   1  11  90   0.602E-14
   1  11  91   0.622E-24
   1  11  94   0.153E-16
   1  12  84   0.174E-18
   1  12  92   0.567E-30
   1  12  98   0.467E-37
   1  13  80   0.932E-21
   1  13  81   0.954E-10
   1  13  82   0.885E-10
   1  13  83   0.479E-09
   1  13  84   0.683E-32
   1  13  85   0.194E-10
   1  13  86   0.536E-11
   1  13  87   0.149E-12
   1  13  88   0.504E-13
   1  13  89   0.518E-13
   1  13  90   0.207E-14
   1  13  91   0.358E-14
   1  13  92   0.596E-17
   1  13  93   0.191E-17
   1  13  94   0.923E-18
   1  13  95   0.846E-30
   1  14  83   0.154E-12
   1  14  85   0.277E-11
   1  14  86   0.311E-13
   1  14  87   0.398E-12
   1  14  88   0.285E-18
   1  14  89   0.137E-15
   1  14  90   0.197E-15
   1  14  91   0.236E-17
   1  14  92   0.236E-20
   1  14  93   0.201E-17
   1  14  94   0.837E-22
   1  14  95   0.349E-17
   1  14  96   0.117E-18
   1  14  99   0.313E-21
   1  15  78   0.313E-12
   1  15  81   0.495E-11
   1  15  82   0.614E-37
   1  15  83   0.486E-35
   1  15  84   0.964E-14
   1  15  85   0.389E-13
   1  15  86   0.640E-11
   1  15  87   0.691E-17
   1  15  88   0.251E-14
   1  15  89   0.137E-14
   1  15  90   0.171E-13
   1  15  91   0.283E-19
   1  15  92   0.755E-15
   1  15  94   0.125E-17
   1  15  95   0.896E-18
   1  16  77   0.120E-28
   1  16  79   0.520E-22
   1  16  82   0.123E-11
   1  16  83   0.519E-12
   1  16  84   0.446E-17
   1  16  85   0.297E-17
   1  16  86   0.104E-12
   1  16  87   0.829E-13
   1  16  88   0.138E-18
   1  16  89   0.450E-28
   1  16  90   0.752E-16
   1  16  91   0.176E-15
   1  16  92   0.971E-17
   1  16  93   0.195E-18
   1  16  94   0.857E-22
   1  16  95   0.182E-28
   1  16  96   0.223E-27
   1  16  98   0.833E-31
   1  16 100   0.337E-22
   1  16 107   0.355E-31
   1  17  75   0.171E-29
   1  17  82   0.109E-17
   1  17  83   0.371E-14
   1  17  84   0.344E-37
   1  17  85   0.733E-21
   1  17  86   0.142E-11
   1  17  87   0.264E-18
   1  17  88   0.278E-14
   1  17  89   0.417E-19
   1  17  90   0.307E-19
   1  17  91   0.367E-14
   1  17  93   0.259E-17
   1  17  94   0.128E-17
   1  17  95   0.284E-20
   1  17  96   0.939E-19
   1  17  97   0.152E-18
   1  17 100   0.231E-22
   1  17 101   0.133E-22
   1  17 104   0.224E-26
   1  18  78   0.148E-30
   1  18  81   0.183E-18
   1  18  82   0.303E-11
   1  18  83   0.195E-12
   1  18  84   0.703E-13
   1  18  85   0.285E-13
   1  18  86   0.156E-15
   1  18  87   0.723E-17
   1  18  88   0.259E-14
   1  18  89   0.104E-15
   1  18  90   0.100E-16
   1  18  92   0.107E-15
   1  18  93   0.865E-28
   1  18  94   0.273E-21
   1  18  95   0.604E-21
   1  18  96   0.202E-31
   1  18  97   0.407E-33
   1  18  98   0.154E-23
   1  18  99   0.981E-22
   1  18 106   0.133E-30
   1  19  81   0.293E-29
   1  19  85   0.275E-16
   1  19  90   0.317E-19
   1  19  91   0.222E-17
   1  19  92   0.277E-16
   1  19  93   0.503E-16
   1  19  94   0.202E-16
   1  20  79   0.753E-09
   1  20  82   0.260E-22
   1  20  83   0.277E-12
   1  20  85   0.849E-12
   1  20  86   0.802E-20
   1  20  87   0.138E-12
