 #aa  mm  Ext Proba
   1   8  88   0.155E-27
   1   8  89   0.517E-36
   1   8  90   0.124E-28
   1   8  91   0.305E-26
   1   8  92   0.125E-23
   1   8  94   0.106E-29
   1   8  95   0.483E-21
   1   8  97   0.164E-17
   1   8 100   0.315E-13
   1   8 101   0.369E-11
   1   8 102   0.676E-12
   1   8 104   0.156E-11
   1   8 105   0.173E-12
   1   8 106   0.131E-12
   1   8 107   0.472E-12
   1   8 108   0.220E-13
   1   8 109   0.195E-13
   1   8 110   0.324E-14
   1   8 111   0.566E-14
   1   9  90   0.182E-28
   1   9  91   0.646E-29
   1   9  92   0.146E-34
   1   9  93   0.208E-27
   1   9  94   0.443E-27
   1   9  95   0.763E-18
   1   9  96   0.258E-13
   1   9  97   0.104E-21
   1   9  99   0.128E-11
   1   9 100   0.497E-11
   1   9 101   0.306E-15
   1   9 102   0.831E-11
   1   9 103   0.427E-14
   1   9 104   0.187E-11
   1   9 105   0.197E-11
   1   9 106   0.444E-12
   1   9 107   0.212E-12
   1   9 108   0.917E-13
   1   9 109   0.166E-13
   1   9 110   0.249E-14
   1   9 111   0.305E-17
   1  10  85   0.592E-37
   1  10  88   0.136E-29
   1  10  89   0.104E-29
   1  10  90   0.167E-29
   1  10  91   0.448E-20
   1  10  92   0.124E-25
   1  10  93   0.328E-23
   1  10  94   0.161E-19
   1  10  95   0.207E-21
   1  10  96   0.434E-19
   1  10  97   0.381E-16
   1  10  98   0.491E-18
   1  10  99   0.261E-16
   1  10 100   0.176E-13
   1  10 101   0.904E-13
   1  10 102   0.314E-14
   1  10 103   0.705E-14
   1  10 104   0.220E-17
   1  10 105   0.538E-12
   1  10 106   0.621E-12
   1  10 107   0.731E-14
   1  10 108   0.360E-13
   1  10 109   0.112E-14
   1  10 110   0.520E-15
   1  10 111   0.942E-19
   1  11  86   0.217E-37
   1  11  89   0.154E-29
   1  11  90   0.245E-29
   1  11  91   0.136E-28
   1  11  92   0.567E-25
   1  11  93   0.126E-23
   1  11  94   0.454E-24
   1  11  95   0.176E-15
   1  11  96   0.245E-16
   1  11  97   0.272E-14
   1  11  98   0.890E-17
   1  11  99   0.991E-17
   1  11 100   0.611E-14
   1  11 101   0.890E-14
   1  11 102   0.412E-13
   1  11 103   0.266E-11
   1  11 104   0.193E-11
   1  11 105   0.341E-16
   1  11 106   0.726E-12
   1  11 107   0.605E-13
   1  11 108   0.485E-13
   1  11 109   0.554E-14
   1  11 110   0.207E-13
   1  11 111   0.553E-15
   1  12  87   0.443E-37
   1  12  89   0.507E-31
   1  12  90   0.273E-28
   1  12  91   0.401E-27
   1  12  92   0.416E-32
   1  12  93   0.185E-26
   1  12  94   0.649E-24
   1  12  95   0.686E-17
   1  12  96   0.642E-17
   1  12  97   0.593E-20
   1  12  98   0.439E-18
   1  12  99   0.782E-19
   1  12 100   0.225E-13
   1  12 101   0.490E-11
   1  12 102   0.273E-14
   1  12 103   0.850E-11
   1  12 104   0.312E-15
   1  12 105   0.233E-11
   1  12 106   0.189E-12
   1  12 107   0.107E-13
   1  12 108   0.236E-13
   1  12 109   0.343E-13
   1  12 110   0.155E-17
   1  12 111   0.248E-15
   1  13  88   0.102E-31
   1  13  89   0.413E-32
   1  13  90   0.263E-30
   1  13  91   0.465E-21
   1  13  92   0.198E-27
   1  13  93   0.814E-23
   1  13  94   0.336E-26
   1  13  95   0.369E-19
   1  13  96   0.374E-22
   1  13  97   0.276E-12
   1  13  98   0.455E-18
   1  13  99   0.293E-13
   1  13 100   0.125E-17
   1  13 101   0.636E-12
   1  13 102   0.329E-18
   1  13 103   0.172E-11
   1  13 104   0.878E-16
   1  13 106   0.360E-12
   1  13 107   0.115E-12
   1  13 108   0.854E-13
   1  13 109   0.457E-14
   1  13 110   0.103E-13
   1  13 111   0.588E-15
   1  14  88   0.967E-36
   1  14  90   0.978E-29
   1  14  91   0.853E-29
   1  14  92   0.100E-26
   1  14  93   0.102E-26
   1  14  94   0.235E-22
   1  14  95   0.607E-19
   1  14  96   0.248E-18
   1  14  97   0.380E-19
   1  14  98   0.249E-13
   1  14  99   0.455E-17
   1  14 100   0.607E-19
   1  14 101   0.427E-11
   1  14 102   0.453E-12
   1  14 103   0.147E-12
   1  14 104   0.275E-11
   1  14 105   0.382E-16
   1  14 106   0.256E-12
   1  14 107   0.110E-12
   1  14 108   0.484E-13
   1  14 109   0.739E-13
   1  14 110   0.234E-14
   1  14 111   0.585E-15
   1  15  86   0.437E-33
   1  15  87   0.596E-34
   1  15  88   0.160E-31
   1  15  89   0.213E-37
   1  15  90   0.992E-29
   1  15  91   0.178E-23
   1  15  92   0.153E-24
   1  15  93   0.616E-25
   1  15  94   0.114E-24
   1  15  95   0.496E-19
   1  15  96   0.122E-19
   1  15  97   0.739E-19
   1  15  98   0.603E-16
   1  15  99   0.288E-15
   1  15 100   0.804E-14
   1  15 101   0.176E-10
   1  15 102   0.177E-12
   1  15 103   0.136E-14
   1  15 104   0.192E-11
   1  15 105   0.111E-12
   1  15 106   0.131E-13
   1  15 107   0.826E-13
   1  15 108   0.869E-13
   1  15 109   0.486E-13
   1  15 110   0.765E-14
   1  15 111   0.221E-15
   1  16  86   0.116E-28
   1  16  88   0.180E-30
   1  16  89   0.235E-35
   1  16  90   0.940E-22
   1  16  91   0.270E-24
   1  16  92   0.437E-23
   1  16  93   0.117E-23
   1  16  94   0.118E-18
   1  16  95   0.348E-19
   1  16  96   0.231E-17
   1  16  97   0.225E-15
   1  16  98   0.717E-15
   1  16  99   0.105E-14
   1  16 100   0.205E-14
   1  16 101   0.650E-12
   1  16 102   0.254E-12
   1  16 103   0.129E-14
   1  16 104   0.510E-12
   1  16 105   0.908E-12
   1  16 106   0.803E-12
   1  16 107   0.139E-12
   1  16 108   0.179E-12
   1  16 109   0.206E-13
   1  16 110   0.132E-13
   1  16 111   0.192E-14
   1  17  87   0.667E-37
   1  17  88   0.462E-34
   1  17  89   0.238E-32
   1  17  90   0.185E-29
   1  17  91   0.359E-28
   1  17  92   0.373E-24
   1  17  93   0.216E-24
   1  17  94   0.165E-19
   1  17  95   0.251E-19
   1  17  96   0.120E-18
   1  17  97   0.279E-17
   1  17  98   0.207E-17
   1  17  99   0.405E-15
   1  17 100   0.116E-13
   1  17 101   0.521E-14
   1  17 102   0.249E-13
   1  17 103   0.170E-14
   1  17 104   0.383E-13
   1  17 105   0.321E-13
   1  17 106   0.251E-13
   1  17 107   0.290E-13
   1  17 108   0.544E-13
   1  17 109   0.121E-13
   1  17 110   0.256E-13
   1  17 111   0.190E-14
   1  18  85   0.808E-37
   1  18  87   0.968E-34
   1  18  89   0.108E-35
   1  18  91   0.398E-32
   1  18  92   0.236E-28
   1  18  93   0.223E-21
   1  18  94   0.829E-26
   1  18  95   0.484E-21
   1  18  96   0.107E-14
   1  18  97   0.406E-19
   1  18  98   0.920E-18
   1  18  99   0.401E-17
   1  18 100   0.446E-12
   1  18 101   0.769E-16
   1  18 102   0.654E-12
   1  18 103   0.107E-14
   1  18 104   0.298E-13
   1  18 105   0.138E-12
   1  18 106   0.641E-13
   1  18 107   0.110E-12
   1  18 108   0.221E-13
   1  18 109   0.185E-13
   1  18 110   0.104E-13
   1  18 111   0.201E-14
   1  19  86   0.584E-25
   1  19  87   0.663E-36
   1  19  88   0.678E-24
   1  19  89   0.517E-32
   1  19  90   0.142E-27
   1  19  91   0.206E-29
   1  19  92   0.600E-27
   1  19  93   0.222E-28
   1  19  94   0.107E-21
   1  19  95   0.776E-24
   1  19  96   0.101E-17
   1  19  97   0.786E-11
   1  19  98   0.166E-20
   1  19  99   0.177E-18
   1  19 100   0.150E-12
   1  19 101   0.902E-11
   1  19 102   0.390E-12
   1  19 103   0.138E-11
   1  19 104   0.493E-14
   1  19 105   0.642E-12
   1  19 106   0.206E-12
   1  19 107   0.149E-12
   1  19 108   0.929E-13
   1  19 109   0.832E-14
   1  19 110   0.755E-14
   1  19 111   0.261E-14
   1  20  89   0.777E-35
   1  20  90   0.168E-31
   1  20  91   0.198E-31
   1  20  92   0.655E-27
   1  20  93   0.252E-29
   1  20  94   0.282E-21
   1  20  95   0.987E-14
   1  20  96   0.114E-18
   1  20  97   0.900E-17
   1  20  98   0.654E-19
   1  20  99   0.180E-18
   1  20 100   0.470E-11
   1  20 101   0.122E-11
   1  20 102   0.554E-13
   1  20 103   0.181E-14
   1  20 104   0.216E-12
   1  20 105   0.153E-12
   1  20 106   0.539E-12
   1  20 107   0.127E-12
   1  20 108   0.174E-12
   1  20 109   0.204E-13
   1  20 110   0.708E-14
   1  20 111   0.329E-14
   1  21  90   0.403E-36
   1  21  91   0.507E-35
   1  21  92   0.856E-32
   1  21  93   0.370E-26
   1  21  94   0.560E-22
   1  21  95   0.211E-27
   1  21  96   0.787E-22
   1  21  97   0.206E-17
   1  21  98   0.180E-16
   1  21  99   0.461E-15
   1  21 100   0.344E-17
   1  21 101   0.166E-16
   1  21 102   0.430E-11
   1  21 103   0.480E-14
   1  21 104   0.306E-11
   1  21 105   0.575E-13
   1  21 106   0.154E-13
   1  21 107   0.340E-12
   1  21 108   0.172E-12
   1  21 109   0.273E-13
   1  21 110   0.146E-13
   1  21 111   0.457E-14
   1  22  87   0.154E-28
   1  22  89   0.209E-35
   1  22  90   0.374E-35
   1  22  91   0.447E-32
   1  22  92   0.411E-31
   1  22  93   0.660E-29
   1  22  94   0.152E-26
   1  22  95   0.773E-21
   1  22  96   0.217E-19
   1  22  97   0.816E-19
   1  22  98   0.724E-16
   1  22  99   0.141E-15
   1  22 100   0.607E-15
   1  22 101   0.116E-13
   1  22 102   0.602E-15
   1  22 103   0.252E-12
   1  22 104   0.115E-13
   1  22 105   0.298E-12
   1  22 106   0.248E-12
   1  22 107   0.502E-13
   1  22 108   0.841E-13
   1  22 109   0.221E-13
   1  22 110   0.196E-13
   1  22 111   0.267E-14
   1  23  89   0.442E-36
   1  23  90   0.280E-34
   1  23  91   0.295E-24
   1  23  92   0.989E-32
   1  23  93   0.215E-28
   1  23  94   0.165E-20
   1  23  95   0.281E-26
   1  23  96   0.218E-25
   1  23  97   0.152E-17
   1  23  98   0.231E-23
   1  23  99   0.230E-16
   1  23 100   0.146E-16
   1  23 101   0.190E-12
   1  23 102   0.183E-15
   1  23 103   0.266E-14
   1  23 104   0.151E-12
   1  23 105   0.760E-13
   1  23 106   0.467E-12
   1  23 107   0.154E-13
   1  23 108   0.138E-12
   1  23 109   0.552E-13
   1  23 110   0.312E-13
   1  23 111   0.816E-14
   1  24  89   0.124E-36
   1  24  90   0.126E-34
   1  24  91   0.331E-30
   1  24  92   0.438E-28
   1  24  93   0.400E-29
   1  24  94   0.171E-26
   1  24  95   0.123E-25
   1  24  96   0.243E-23
   1  24  97   0.708E-21
   1  24  98   0.429E-18
   1  24  99   0.118E-18
   1  24 100   0.406E-17
   1  24 101   0.192E-16
   1  24 102   0.502E-14
   1  24 103   0.204E-16
   1  24 104   0.504E-14
   1  24 105   0.131E-12
   1  24 106   0.124E-12
   1  24 107   0.137E-12
   1  24 108   0.134E-12
   1  24 109   0.194E-13
   1  24 110   0.154E-13
   1  24 111   0.302E-14
   1  25  88   0.106E-36
   1  25  89   0.166E-35
   1  25  90   0.266E-33
   1  25  91   0.560E-31
   1  25  92   0.112E-29
   1  25  93   0.279E-29
   1  25  94   0.333E-27
   1  25  95   0.551E-26
   1  25  96   0.134E-24
   1  25  97   0.213E-23
   1  25  98   0.566E-13
   1  25  99   0.195E-14
   1  25 100   0.787E-20
   1  25 101   0.383E-12
   1  25 102   0.639E-18
   1  25 103   0.322E-12
   1  25 104   0.713E-13
   1  25 105   0.720E-13
   1  25 106   0.188E-12
   1  25 107   0.972E-13
   1  25 108   0.781E-13
   1  25 109   0.118E-12
   1  25 110   0.179E-13
   1  25 111   0.103E-13
   1  26  89   0.176E-30
   1  26  90   0.324E-33
   1  26  91   0.160E-30
   1  26  92   0.697E-30
   1  26  93   0.168E-27
   1  26  94   0.139E-24
   1  26  95   0.116E-19
   1  26  96   0.139E-17
   1  26  97   0.469E-17
   1  26  98   0.312E-22
   1  26  99   0.388E-17
   1  26 100   0.205E-18
   1  26 101   0.451E-16
   1  26 102   0.617E-15
   1  26 103   0.982E-16
   1  26 104   0.126E-13
   1  26 105   0.193E-12
   1  26 106   0.366E-13
   1  26 107   0.101E-12
   1  26 108   0.614E-13
   1  26 109   0.356E-13
   1  26 110   0.208E-13
   1  26 111   0.309E-14
   1  27  86   0.265E-37
   1  27  87   0.369E-36
   1  27  88   0.101E-33
   1  27  89   0.823E-32
   1  27  90   0.242E-30
   1  27  91   0.808E-30
   1  27  92   0.437E-27
   1  27  93   0.303E-27
   1  27  94   0.805E-25
   1  27  95   0.756E-24
   1  27  96   0.255E-15
   1  27  97   0.403E-22
   1  27  98   0.772E-21
   1  27  99   0.200E-19
   1  27 100   0.299E-17
   1  27 101   0.843E-18
   1  27 102   0.165E-12
   1  27 103   0.165E-13
   1  27 104   0.389E-15
   1  27 105   0.546E-13
   1  27 106   0.209E-12
   1  27 107   0.100E-12
   1  27 108   0.780E-13
   1  27 109   0.706E-14
   1  27 110   0.205E-13
   1  27 111   0.965E-14
   1  28  84   0.320E-37
   1  28  85   0.537E-37
   1  28  86   0.736E-37
   1  28  87   0.644E-35
   1  28  88   0.115E-31
   1  28  89   0.249E-30
   1  28  90   0.219E-30
   1  28  91   0.308E-29
   1  28  92   0.522E-28
   1  28  93   0.169E-24
   1  28  94   0.830E-24
   1  28  95   0.222E-22
   1  28  96   0.590E-22
   1  28  97   0.577E-21
   1  28  98   0.109E-19
   1  28  99   0.168E-19
   1  28 100   0.110E-14
   1  28 101   0.420E-15
   1  28 102   0.500E-13
   1  28 103   0.369E-13
   1  28 104   0.190E-13
   1  28 105   0.761E-15
   1  28 106   0.232E-14
   1  28 107   0.126E-13
   1  28 108   0.177E-13
   1  28 109   0.175E-13
   1  28 110   0.116E-13
   1  28 111   0.491E-14
   1  29  84   0.578E-36
   1  29  85   0.622E-35
   1  29  86   0.481E-35
   1  29  87   0.702E-33
   1  29  89   0.393E-30
   1  29  90   0.759E-29
   1  29  91   0.517E-26
   1  29  92   0.672E-25
   1  29  93   0.367E-25
   1  29  94   0.535E-23
   1  29  95   0.325E-24
   1  29  96   0.668E-23
   1  29  97   0.461E-21
   1  29  98   0.155E-18
   1  29  99   0.366E-20
   1  29 100   0.262E-18
   1  29 101   0.226E-17
   1  29 102   0.955E-19
   1  29 103   0.122E-15
   1  29 104   0.349E-15
   1  29 105   0.483E-15
   1  29 106   0.816E-14
   1  29 107   0.165E-13
   1  29 108   0.237E-13
   1  29 109   0.746E-14
   1  29 110   0.133E-13
   1  29 111   0.692E-14
   1  30  83   0.124E-35
   1  30  84   0.191E-33
   1  30  85   0.954E-35
   1  30  87   0.211E-33
   1  30  88   0.938E-28
   1  30  89   0.160E-28
   1  30  90   0.551E-28
   1  30  91   0.347E-25
   1  30  92   0.414E-25
   1  30  93   0.162E-22
   1  30  94   0.741E-22
   1  30  95   0.441E-22
   1  30  96   0.697E-20
   1  30  97   0.344E-19
   1  30  98   0.176E-18
   1  30  99   0.120E-18
   1  30 100   0.128E-17
   1  30 101   0.189E-16
   1  30 102   0.953E-16
   1  30 103   0.266E-15
   1  30 104   0.978E-15
   1  30 105   0.226E-14
   1  30 106   0.160E-14
   1  30 107   0.582E-14
   1  30 108   0.483E-14
   1  30 109   0.682E-14
   1  30 110   0.173E-13
   1  30 111   0.347E-15
   1  31  84   0.118E-34
   1  31  85   0.965E-33
   1  31  89   0.262E-29
   1  31  90   0.104E-24
   1  31  91   0.366E-24
   1  31  92   0.715E-23
   1  31  93   0.366E-22
   1  31  94   0.173E-21
   1  31  95   0.139E-20
   1  31  96   0.705E-20
   1  31  97   0.939E-17
   1  31  98   0.804E-17
   1  31  99   0.116E-16
   1  31 100   0.384E-15
   1  31 101   0.104E-16
   1  31 102   0.188E-15
   1  31 103   0.485E-15
   1  31 104   0.131E-14
   1  31 105   0.544E-14
   1  31 106   0.407E-14
   1  31 107   0.113E-13
   1  31 108   0.208E-13
   1  31 109   0.139E-13
   1  31 110   0.116E-13
   1  31 111   0.634E-14
   1  32  85   0.391E-32
   1  32  88   0.142E-28
   1  32  92   0.856E-23
   1  32  93   0.294E-21
   1  32  94   0.190E-19
   1  32  95   0.110E-19
   1  32  96   0.173E-18
   1  32  97   0.130E-18
   1  32  98   0.153E-16
   1  32  99   0.239E-16
   1  32 100   0.310E-16
   1  32 101   0.140E-14
   1  32 102   0.162E-14
   1  32 103   0.132E-14
   1  32 104   0.274E-14
   1  32 105   0.176E-14
   1  32 106   0.352E-14
   1  32 107   0.871E-14
   1  32 108   0.667E-14
   1  32 109   0.349E-14
   1  32 110   0.408E-14
   1  32 111   0.167E-14
   1  33 103   0.147E-14
   1  33 104   0.106E-14
   1  33 105   0.764E-15
   1  33 106   0.653E-14
   1  33 107   0.503E-14
   1  33 108   0.744E-14
   1  33 109   0.399E-14
   1  33 110   0.212E-14
   1  33 111   0.212E-14
   1  34  96   0.489E-19
   1  34 102   0.372E-15
   1  34 103   0.145E-13
   1  34 105   0.886E-14
   1  34 106   0.797E-14
   1  34 107   0.276E-13
   1  34 108   0.276E-13
   1  34 109   0.172E-13
   1  34 110   0.625E-14
   1  34 111   0.435E-14
   1  35 104   0.131E-13
   1  35 107   0.369E-13
   1  35 109   0.113E-13
   1  35 110   0.334E-14
   1  35 111   0.137E-14
   1  36 108   0.102E-13
   2   1  87   0.132E-37
   2   1  88   0.155E-33
   2   1  91   0.253E-16
   2   1  92   0.751E-27
   2   1  94   0.297E-11
   2   1  97   0.335E-18
   2   1 100   0.199E-10
   2   1 101   0.126E-10
   2   1 102   0.604E-11
   2   1 103   0.130E-11
   2   1 104   0.136E-11
   2   1 105   0.723E-12
   2   1 106   0.218E-12
   2   1 107   0.843E-13
   2   1 110   0.920E-17
   2   2  85   0.123E-37
   2   2  86   0.107E-33
   2   2  88   0.124E-33
   2   2  89   0.124E-27
   2   2  90   0.176E-31
   2   2  91   0.885E-20
   2   2  92   0.117E-22
   2   2  93   0.362E-24
   2   2  94   0.213E-15
   2   2  96   0.354E-14
   2   2  99   0.499E-13
   2   2 101   0.587E-12
   2   2 104   0.916E-12
   2   2 106   0.818E-13
   2   2 109   0.117E-15
   2   3  87   0.413E-27
   2   3  90   0.224E-13
   2   3  91   0.472E-36
   2   3  93   0.177E-12
   2   3  95   0.893E-15
   2   3  98   0.201E-21
   2   3  99   0.199E-12
   2   3 102   0.438E-12
   2   3 103   0.157E-11
   2   3 106   0.278E-12
   2   3 111   0.153E-19
   2   4  85   0.101E-36
   2   4  86   0.129E-34
   2   4  87   0.761E-37
   2   4  89   0.482E-32
   2   4  90   0.326E-25
   2   4  91   0.193E-27
   2   4  92   0.325E-20
   2   4  93   0.151E-18
   2   4  94   0.519E-20
   2   4  95   0.166E-17
   2   4  96   0.510E-13
   2   4  99   0.134E-12
   2   4 106   0.949E-13
   2   4 107   0.332E-14
   2   4 108   0.108E-14
   2   4 109   0.980E-16
   2   4 110   0.401E-17
   2   5  84   0.104E-33
   2   5  85   0.820E-34
   2   5  86   0.333E-37
   2   5  87   0.241E-32
   2   5  88   0.343E-30
   2   5  89   0.448E-24
   2   5  91   0.288E-23
   2   5  92   0.125E-18
   2   5  93   0.994E-22
   2   5  95   0.145E-17
   2   5  96   0.646E-19
   2   5  97   0.207E-15
   2   5  98   0.450E-15
   2   5  99   0.106E-18
   2   5 100   0.480E-12
   2   5 101   0.358E-12
   2   5 102   0.357E-11
   2   5 103   0.559E-12
   2   5 104   0.105E-11
   2   5 106   0.614E-13
   2   5 108   0.168E-15
   2   5 111   0.868E-18
   2   6  94   0.188E-15
   2   6  98   0.487E-18
   2   6 104   0.201E-11
   2   7  84   0.326E-34
   2   7  85   0.687E-37
   2   7  86   0.639E-34
   2   7  87   0.355E-31
   2   7  88   0.306E-34
   2   7  89   0.162E-25
   2   7  90   0.398E-28
   2   7  91   0.271E-23
   2   7  92   0.145E-28
   2   7  93   0.653E-19
   2   7  94   0.190E-17
   2   7  95   0.896E-21
   2   7  96   0.588E-15
   2   7  97   0.896E-24
   2   7  98   0.197E-13
   2   7  99   0.428E-12
   2   7 100   0.705E-13
   2   7 101   0.113E-10
   2   7 102   0.211E-10
   2   7 103   0.803E-12
   2   7 104   0.317E-11
   2   7 106   0.273E-12
   2   7 107   0.972E-13
   2   7 108   0.160E-13
   2   7 109   0.755E-14
   2   7 110   0.478E-20
   2   7 111   0.581E-22
   2   8  81   0.283E-36
   2   8  84   0.724E-31
   2   8  85   0.314E-36
   2   8  86   0.794E-28
   2   8  87   0.292E-29
   2   8  89   0.487E-30
   2   8  90   0.185E-22
   2   8  91   0.296E-18
   2   8  92   0.951E-32
   2   8  93   0.138E-18
   2   8  95   0.508E-28
   2   8  96   0.559E-14
   2   8  97   0.872E-14
   2   8  98   0.343E-12
   2   8  99   0.429E-12
   2   8 100   0.256E-10
   2   8 101   0.272E-11
   2   8 102   0.277E-12
   2   8 103   0.597E-11
   2   8 106   0.379E-12
   2   8 107   0.714E-13
   2   8 108   0.167E-13
   2   8 109   0.143E-14
   2   8 111   0.355E-24
   2   9  84   0.153E-27
   2   9  85   0.143E-35
   2   9  89   0.270E-32
   2   9  90   0.112E-25
   2   9  91   0.861E-28
   2   9  92   0.158E-25
   2   9  93   0.309E-11
   2   9  95   0.699E-10
   2   9  96   0.603E-10
   2   9  97   0.909E-12
   2   9  98   0.866E-16
   2   9  99   0.177E-11
   2   9 101   0.222E-10
   2   9 102   0.207E-11
   2   9 103   0.151E-11
   2   9 104   0.805E-11
   2   9 106   0.235E-12
   2   9 107   0.262E-13
   2   9 108   0.300E-15
   2   9 109   0.277E-14
   2   9 110   0.618E-17
   2  10  86   0.306E-33
   2  10  87   0.931E-30
   2  10  88   0.159E-27
   2  10  89   0.731E-36
   2  10  90   0.475E-31
   2  10  91   0.192E-29
   2  10  92   0.143E-21
   2  10  93   0.103E-20
   2  10  94   0.593E-20
   2  10  95   0.452E-23
   2  10  96   0.263E-14
   2  10  97   0.609E-11
   2  10  98   0.535E-17
   2  10  99   0.288E-17
   2  10 100   0.136E-10
   2  10 101   0.260E-11
   2  10 102   0.264E-12
   2  10 103   0.834E-11
   2  10 104   0.729E-12
   2  10 105   0.139E-11
   2  10 106   0.246E-12
   2  10 107   0.437E-13
   2  10 108   0.125E-14
   2  10 109   0.294E-13
   2  10 110   0.822E-21
   2  10 111   0.263E-15
   2  11  86   0.158E-37
   2  11  87   0.243E-34
   2  11  88   0.736E-29
   2  11  89   0.759E-31
   2  11  90   0.152E-30
   2  11  91   0.802E-28
   2  11  92   0.594E-23
   2  11  93   0.783E-34
   2  11  94   0.454E-21
   2  11  95   0.198E-19
   2  11  96   0.169E-17
   2  11  97   0.173E-17
   2  11  98   0.130E-19
   2  11  99   0.637E-13
   2  11 101   0.355E-14
   2  11 102   0.148E-10
   2  11 103   0.494E-11
   2  11 105   0.866E-13
   2  11 106   0.237E-12
   2  11 107   0.118E-12
   2  11 108   0.829E-15
   2  11 109   0.899E-14
   2  11 110   0.348E-16
   2  11 111   0.132E-23
   2  12  87   0.588E-36
   2  12  88   0.162E-33
   2  12  89   0.859E-23
   2  12  90   0.138E-23
   2  12  91   0.167E-18
   2  12  92   0.257E-27
   2  12  93   0.345E-17
   2  12  94   0.101E-19
   2  12  95   0.289E-12
   2  12  96   0.892E-22
   2  12  97   0.198E-13
   2  12  98   0.364E-13
   2  12  99   0.405E-12
   2  12 100   0.338E-11
   2  12 101   0.491E-12
   2  12 102   0.572E-11
   2  12 103   0.499E-12
   2  12 104   0.107E-11
   2  12 105   0.118E-11
   2  12 106   0.159E-12
   2  12 107   0.158E-13
   2  12 108   0.136E-13
   2  12 109   0.337E-15
   2  12 110   0.439E-16
   2  12 111   0.101E-14
   2  13  86   0.998E-32
   2  13  87   0.408E-34
   2  13  88   0.830E-35
   2  13  90   0.158E-31
   2  13  91   0.101E-34
   2  13  92   0.324E-22
   2  13  93   0.552E-27
   2  13  94   0.348E-30
   2  13  95   0.278E-17
